FPR_Class4,TPR_Class4
0.13975,0.11345
0.13975,0.11777
0.13975,0.11885
0.13975,0.11994
0.14003,0.12048
0.14003,0.12264
0.14032,0.12264
0.14032,0.12318
0.14061,0.12372
0.14061,0.12588
0.14061,0.12804
0.14089,0.12858
0.14089,0.13020
0.14089,0.13128
0.14089,0.13290
0.14089,0.13398
0.14089,0.13506
0.14089,0.13722
0.14089,0.13938
0.14089,0.14155
0.14089,0.14425
0.14089,0.14533
0.14089,0.14695
0.14089,0.14803
0.14089,0.14857
0.14089,0.14965
0.14089,0.15127
0.14089,0.15343
0.14089,0.15451
0.14089,0.15505
0.14089,0.15613
0.14089,0.15667
0.14118,0.15775
0.14118,0.15883
0.14118,0.15937
0.14118,0.16099
0.14118,0.16153
0.14118,0.16370
0.14118,0.16424
0.14118,0.16532
0.14118,0.16694
0.14118,0.16802
0.14118,0.16910
0.14147,0.17072
0.14147,0.17126
0.14147,0.17342
0.14147,0.17450
0.14147,0.17558
0.14147,0.17720
0.14147,0.17936
0.14147,0.18098
0.14147,0.18314
0.14147,0.18531
0.14147,0.18747
0.14147,0.18801
0.14147,0.18963
0.14147,0.19179
0.14147,0.19233
0.14147,0.19341
0.14147,0.19449
0.14147,0.19557
0.14147,0.19611
0.14147,0.19719
0.14147,0.19935
0.14147,0.20205
0.14147,0.20421
0.14147,0.20475
0.14147,0.20692
0.14147,0.20854
0.14147,0.20962
0.14147,0.21070
0.14147,0.21286
0.14175,0.21340
0.14175,0.21448
0.14175,0.21556
0.14175,0.21610
0.14175,0.21772
0.14175,0.21880
0.14175,0.21934
0.14175,0.22150
0.14175,0.22312
0.14175,0.22420
0.14175,0.22474
0.14175,0.22636
0.14175,0.22744
0.14175,0.22798
0.14204,0.22853
0.14204,0.23015
0.14204,0.23123
0.14204,0.23177
0.14204,0.23339
0.14204,0.23393
0.14204,0.23663
0.14204,0.23879
0.14204,0.23933
0.14204,0.24041
0.14204,0.24203
0.14204,0.24311
0.14204,0.24527
0.14204,0.24635
0.14204,0.24959
0.14204,0.25176
0.14204,0.25284
0.14204,0.25338
0.14261,0.25338
0.14261,0.25554
0.14261,0.25662
0.14261,0.25878
0.14261,0.25986
0.14261,0.26040
0.14261,0.26310
0.14261,0.26418
0.14261,0.26850
0.14261,0.26958
0.14261,0.27120
0.14261,0.27175
0.14261,0.27337
0.14261,0.27553
0.14290,0.27661
0.14290,0.27877
0.14290,0.27931
0.14290,0.28147
0.14290,0.28255
0.14290,0.28417
0.14290,0.28471
0.14290,0.28687
0.14290,0.28903
0.14290,0.28957
0.14290,0.29065
0.14290,0.29227
0.14318,0.29390
0.14318,0.29498
0.14318,0.29714
0.14318,0.29876
0.14318,0.29984
0.14318,0.30200
0.14318,0.30308
0.14318,0.30632
0.14318,0.30740
0.14318,0.31172
0.14318,0.31334
0.14318,0.31659
0.14318,0.31713
0.14318,0.31929
0.14318,0.32199
0.14318,0.32307
0.14318,0.32469
0.14318,0.32577
0.14347,0.32685
0.14347,0.32847
0.14347,0.32901
0.14347,0.33117
0.14347,0.33171
0.14347,0.33279
0.14347,0.33549
0.14347,0.33657
0.14347,0.33874
0.14347,0.34036
0.14376,0.34036
0.14376,0.34090
0.14376,0.34198
0.14376,0.34360
0.14376,0.34576
0.14376,0.34846
0.14376,0.34954
0.14376,0.35116
0.14376,0.35170
0.14376,0.35278
0.14376,0.35386
0.14404,0.35386
0.14404,0.35494
0.14433,0.35548
0.14433,0.35710
0.14433,0.35927
0.14433,0.35981
0.14433,0.36305
0.14433,0.36359
0.14433,0.36467
0.14433,0.36629
0.14433,0.36737
0.14433,0.36953
0.14433,0.37115
0.14433,0.37277
0.14433,0.37385
0.14433,0.37493
0.14433,0.37601
0.14433,0.37871
0.14433,0.37979
0.14433,0.38142
0.14433,0.38196
0.14462,0.38250
0.14462,0.38358
0.14462,0.38412
0.14490,0.38628
0.14490,0.38682
0.14490,0.38844
0.14490,0.39276
0.14519,0.39330
0.14519,0.39492
0.14519,0.39600
0.14519,0.39654
0.14519,0.39762
0.14519,0.39924
0.14519,0.40032
0.14519,0.40086
0.14519,0.40249
0.14519,0.40411
0.14519,0.40519
0.14519,0.40573
0.14519,0.40789
0.14519,0.40843
0.14548,0.40843
0.14548,0.40897
0.14548,0.41005
0.14548,0.41167
0.14548,0.41275
0.14548,0.41491
0.14548,0.42031
0.14548,0.42085
0.14548,0.42247
0.14548,0.42355
0.14548,0.42464
0.14548,0.42518
0.14548,0.42626
0.14548,0.42680
0.14576,0.42788
0.14576,0.42842
0.14576,0.43166
0.14576,0.43220
0.14576,0.43436
0.14576,0.43544
0.14576,0.43760
0.14576,0.43868
0.14576,0.44084
0.14576,0.44192
0.14576,0.44300
0.14576,0.44462
0.14605,0.44462
0.14605,0.44571
0.14605,0.44679
0.14605,0.44733
0.14605,0.44841
0.14605,0.45111
0.14605,0.45219
0.14605,0.45273
0.14605,0.45381
0.14605,0.45435
0.14605,0.45651
0.14605,0.45705
0.14605,0.45921
0.14605,0.45975
0.14605,0.46083
0.14605,0.46191
0.14605,0.46353
0.14633,0.46407
0.14633,0.46569
0.14633,0.46677
0.14633,0.46731
0.14633,0.46894
0.14633,0.46948
0.14633,0.47056
0.14633,0.47326
0.14633,0.47542
0.14633,0.47650
0.14633,0.47704
0.14662,0.47758
0.14662,0.47866
0.14662,0.47974
0.14662,0.48028
0.14691,0.48136
0.14691,0.48352
0.14691,0.48460
0.14691,0.48568
0.14691,0.48730
0.14691,0.48838
0.14691,0.48947
0.14691,0.49109
0.14691,0.49163
0.14691,0.49325
0.14691,0.49541
0.14691,0.49649
0.14691,0.49811
0.14691,0.49919
0.14719,0.50081
0.14719,0.50297
0.14719,0.50405
0.14719,0.50513
0.14719,0.50783
0.14719,0.50837
0.14719,0.50945
0.14719,0.50999
0.14719,0.51108
0.14719,0.51270
0.14719,0.51324
0.14719,0.51540
0.14719,0.51594
0.14748,0.51702
0.14748,0.51810
0.14748,0.52026
0.14748,0.52296
0.14748,0.52512
0.14777,0.52566
0.14777,0.52728
0.14777,0.52944
0.14777,0.53052
0.14777,0.53160
0.14777,0.53377
0.14777,0.53485
0.14777,0.53647
0.14777,0.53755
0.14777,0.53809
0.14777,0.54025
0.14777,0.54133
0.14777,0.54241
0.14777,0.54511
0.14777,0.54673
0.14777,0.54781
0.14777,0.54835
0.14777,0.55051
0.14777,0.55105
0.14777,0.55267
0.14805,0.55267
0.14805,0.55429
0.14805,0.55538
0.14805,0.55592
0.14805,0.55808
0.14805,0.55862
0.14805,0.56024
0.14805,0.56132
0.14805,0.56294
0.14805,0.56510
0.14805,0.56672
0.14805,0.56780
0.14805,0.56834
0.14805,0.56942
0.14805,0.56996
0.14805,0.57104
0.14805,0.57158
0.14805,0.57266
0.14805,0.57428
0.14805,0.57536
0.14805,0.57699
0.14805,0.57807
0.14805,0.57969
0.14805,0.58023
0.14805,0.58131
0.14805,0.58185
0.14805,0.58293
0.14805,0.58401
0.14805,0.58509
0.14805,0.58617
0.14834,0.58617
0.14834,0.58941
0.14834,0.59319
0.14834,0.59535
0.14834,0.59697
0.14834,0.59806
0.14834,0.59968
0.14834,0.60076
0.14834,0.60184
0.14834,0.60346
0.14834,0.60400
0.14834,0.60562
0.14834,0.60616
0.14834,0.60832
0.14834,0.61048
0.14834,0.61102
0.14834,0.61264
0.14834,0.61480
0.14834,0.61534
0.14834,0.61642
0.14834,0.61750
0.14834,0.61858
0.14834,0.61912
0.14834,0.62021
0.14834,0.62183
0.14834,0.62291
0.14834,0.62561
0.14834,0.62669
0.14834,0.62723
0.14834,0.62939
0.14834,0.63101
0.14834,0.63155
0.14834,0.63263
0.14834,0.63371
0.14834,0.63587
0.14834,0.63749
0.14834,0.63803
0.14834,0.63911
0.14834,0.63965
0.14834,0.64073
0.14834,0.64182
0.14834,0.64398
0.14834,0.64506
0.14834,0.64614
0.14834,0.64776
0.14834,0.64830
0.14834,0.64938
0.14834,0.65100
0.14834,0.65370
0.14834,0.65478
0.14834,0.65532
0.14834,0.65640
0.14834,0.65694
0.14834,0.65802
0.14834,0.65964
0.14834,0.66072
0.14834,0.66126
0.14834,0.66234
0.14834,0.66451
0.14834,0.66613
0.14834,0.66829
0.14834,0.66937
0.14834,0.67153
0.14834,0.67261
0.14834,0.67639
0.14863,0.67747
0.14863,0.67801
0.14863,0.68071
0.14863,0.68179
0.14863,0.68395
0.14863,0.68558
0.14863,0.68666
0.14863,0.68936
0.14863,0.69044
0.14863,0.69206
0.14863,0.69368
0.14863,0.69476
0.14863,0.69746
0.14863,0.69854
0.14863,0.69908
0.14863,0.70124
0.14863,0.70286
0.14863,0.70556
0.14920,0.70665
0.14920,0.70719
0.14920,0.70827
0.14920,0.71043
0.14920,0.71151
0.14920,0.71259
0.14920,0.71367
0.14920,0.71583
0.14920,0.71691
0.14920,0.71961
0.14920,0.72069
0.14920,0.72123
0.14920,0.72231
0.14920,0.72393
0.14920,0.72825
0.14920,0.72934
0.14920,0.73582
0.14920,0.73690
0.14920,0.75041
0.14920,0.75149
0.14920,0.75905
0.14920,0.76013
0.14920,0.76283
0.14920,0.76391
0.14920,0.77634
0.14948,0.77634
0.14948,0.78012
0.14948,0.78228
0.14948,0.78498
0.14948,0.78606
0.14948,0.79146
0.14948,0.79254
0.14948,0.79417
0.14948,0.80713
0.14948,0.80821
0.14948,0.81686
0.14948,0.81794
0.14948,0.82226
0.14948,0.82334
0.14948,0.82874
0.14948,0.82982
0.14948,0.84225
0.14948,0.84333
0.14948,0.84549
0.14948,0.84657
0.14948,0.84765
0.14948,0.84873
0.14948,0.85521
0.14948,0.85629
0.14948,0.85900
0.14948,0.86008
0.14948,0.86656
0.14948,0.86764
0.14948,0.87250
0.14948,0.87358
0.14948,0.87412
0.14948,0.87520
0.14948,0.87952
0.14948,0.88061
0.14948,0.88223
0.14948,0.88277
0.14948,0.88439
0.14948,0.90492
0.14948,0.90600
0.14948,0.90978
0.14977,0.90978
0.14977,0.91086
0.14977,0.93193
0.15006,0.93193
0.15006,0.93517
0.15006,0.93625
0.15006,0.95354
0.15006,0.95462
0.15006,0.96110
0.15034,0.96110
0.15034,0.96272
0.15063,0.96272
0.15063,0.96704
0.15063,0.96813
0.15063,0.97083
0.15063,0.97191
0.15063,0.97353
0.15092,0.97353
0.15092,0.97839
0.15092,0.97947
0.15092,0.98163
0.15120,0.98163
0.15120,0.98217
0.15149,0.98217
0.15149,0.98271
0.15206,0.98271
0.15206,0.98649
0.15263,0.98649
0.15263,0.98811
0.15349,0.98811
0.15349,0.98974
0.15378,0.98974
0.15378,0.99298
0.15808,0.99298
0.15808,0.99352
0.16094,0.99352
0.16094,0.99406
0.16208,0.99406
0.16208,0.99460
0.16237,0.99460
0.16237,0.99514
0.16495,0.99514
0.16495,0.99568
0.17955,0.99568
0.17955,0.99622
0.18070,0.99622
0.18070,0.99676
0.18099,0.99676
0.18156,0.99676
0.18213,0.99676
0.18213,0.99730
0.21048,0.99730
0.21048,0.99784
0.26833,0.99784
0.26833,0.99838
0.57789,0.99838
0.57789,0.99892
0.82589,0.99892
0.82646,0.99892
1.00000,0.99892
1.00000,1.00000
