FPR_Micro,TPR_Micro
0.04389,0.58862
0.04389,0.58881
0.04394,0.58881
0.04394,0.58899
0.04412,0.58899
0.04412,0.58956
0.04417,0.58956
0.04417,0.59012
0.04426,0.59012
0.04426,0.59031
0.04431,0.59031
0.04431,0.59068
0.04436,0.59068
0.04436,0.59124
0.04445,0.59124
0.04445,0.59143
0.04450,0.59143
0.04450,0.59199
0.04454,0.59199
0.04454,0.59218
0.04473,0.59218
0.04473,0.59255
0.04478,0.59255
0.04478,0.59311
0.04487,0.59311
0.04487,0.59330
0.04506,0.59330
0.04506,0.59349
0.04520,0.59349
0.04520,0.59424
0.04543,0.59424
0.04543,0.59498
0.04548,0.59498
0.04548,0.59517
0.04557,0.59517
0.04557,0.59536
0.04571,0.59536
0.04571,0.59555
0.04576,0.59555
0.04576,0.59592
0.04581,0.59592
0.04581,0.59667
0.04585,0.59667
0.04585,0.59686
0.04590,0.59686
0.04590,0.59704
0.04595,0.59704
0.04595,0.59798
0.04599,0.59798
0.04599,0.59854
0.04604,0.59854
0.04604,0.59910
0.04618,0.59910
0.04618,0.59966
0.04642,0.59966
0.04642,0.59985
0.04656,0.59985
0.04656,0.60041
0.04660,0.60041
0.04660,0.60191
0.04670,0.60191
0.04670,0.60210
0.04674,0.60210
0.04674,0.60228
0.04679,0.60228
0.04679,0.60341
0.04684,0.60341
0.04684,0.60397
0.04688,0.60397
0.04688,0.60415
0.04702,0.60415
0.04702,0.60434
0.04707,0.60434
0.04707,0.60453
0.04735,0.60453
0.04735,0.60472
0.04745,0.60472
0.04745,0.60584
0.04759,0.60584
0.04759,0.60603
0.04768,0.60603
0.04768,0.60621
0.04777,0.60621
0.04777,0.60678
0.04782,0.60678
0.04782,0.60696
0.04801,0.60696
0.04801,0.60734
0.04810,0.60734
0.04810,0.60790
0.04833,0.60790
0.04833,0.60809
0.04838,0.60809
0.04838,0.60883
0.04843,0.60883
0.04843,0.60921
0.04852,0.60921
0.04852,0.60958
0.04871,0.60958
0.04871,0.61052
0.04880,0.61052
0.04880,0.61108
0.04885,0.61108
0.04885,0.61127
0.04894,0.61127
0.04894,0.61164
0.04904,0.61164
0.04904,0.61202
0.04913,0.61202
0.04913,0.61220
0.04918,0.61220
0.04918,0.61239
0.04922,0.61239
0.04922,0.61276
0.04927,0.61276
0.04927,0.61314
0.04932,0.61314
0.04932,0.61351
0.04936,0.61351
0.04936,0.61370
0.04941,0.61370
0.04941,0.61407
0.04946,0.61407
0.04946,0.61426
0.04955,0.61426
0.04955,0.61501
0.04960,0.61501
0.04960,0.61557
0.04969,0.61557
0.04969,0.61688
0.04974,0.61688
0.04974,0.61800
0.04988,0.61800
0.04988,0.61819
0.04993,0.61819
0.04993,0.61838
0.04997,0.61838
0.04997,0.61857
0.05007,0.61857
0.05007,0.61913
0.05011,0.61913
0.05011,0.61969
0.05016,0.61969
0.05016,0.62044
0.05021,0.62044
0.05021,0.62063
0.05025,0.62063
0.05025,0.62100
0.05039,0.62100
0.05039,0.62119
0.05095,0.62119
0.05095,0.62175
0.05100,0.62175
0.05100,0.62231
0.05105,0.62231
0.05105,0.62250
0.05119,0.62250
0.05119,0.62343
0.05124,0.62343
0.05124,0.62399
0.05128,0.62399
0.05128,0.62493
0.05133,0.62493
0.05133,0.62568
0.05147,0.62568
0.05147,0.62587
0.05156,0.62587
0.05156,0.62661
0.05166,0.62661
0.05166,0.62680
0.05170,0.62680
0.05170,0.62699
0.05175,0.62699
0.05175,0.62718
0.05180,0.62718
0.05180,0.62755
0.05184,0.62755
0.05184,0.62942
0.05189,0.62942
0.05189,0.62961
0.05194,0.62961
0.05194,0.62998
0.05198,0.62998
0.05198,0.63036
0.05203,0.63036
0.05203,0.63054
0.05212,0.63054
0.05212,0.63111
0.05226,0.63111
0.05226,0.63148
0.05236,0.63148
0.05236,0.63279
0.05241,0.63279
0.05241,0.63298
0.05245,0.63298
0.05245,0.63354
0.05259,0.63354
0.05259,0.63373
0.05264,0.63373
0.05264,0.63466
0.05269,0.63466
0.05269,0.63597
0.05273,0.63597
0.05273,0.63635
0.05278,0.63635
0.05278,0.63672
0.05283,0.63672
0.05283,0.63691
0.05287,0.63691
0.05287,0.63728
0.05297,0.63728
0.05297,0.63784
0.05301,0.63784
0.05301,0.63803
0.05339,0.63803
0.05339,0.63859
0.05343,0.63859
0.05343,0.63897
0.05348,0.63897
0.05348,0.63915
0.05353,0.63915
0.05353,0.63934
0.05362,0.63934
0.05362,0.63990
0.05381,0.63990
0.05381,0.64009
0.05386,0.64009
0.05386,0.64065
0.05390,0.64065
0.05390,0.64084
0.05400,0.64084
0.05400,0.64121
0.05409,0.64121
0.05409,0.64159
0.05414,0.64159
0.05414,0.64196
0.05418,0.64196
0.05418,0.64215
0.05423,0.64215
0.05423,0.64252
0.05432,0.64252
0.05432,0.64383
0.05442,0.64383
0.05442,0.64421
0.05446,0.64421
0.05446,0.64458
0.05451,0.64458
0.05451,0.64477
0.05456,0.64477
0.05456,0.64533
0.05460,0.64533
0.05460,0.64645
0.05465,0.64645
0.05465,0.64683
0.05507,0.64683
0.05507,0.64720
0.05512,0.64720
0.05512,0.64758
0.05521,0.64758
0.05521,0.64776
0.05526,0.64776
0.05526,0.64814
0.05531,0.64814
0.05531,0.64832
0.05535,0.64832
0.05535,0.64851
0.05545,0.64851
0.05545,0.64889
0.05549,0.64889
0.05549,0.64907
0.05554,0.64907
0.05554,0.64945
0.05559,0.64945
0.05559,0.64964
0.05563,0.64964
0.05563,0.64982
0.05568,0.64982
0.05568,0.65001
0.05573,0.65001
0.05573,0.65020
0.05577,0.65020
0.05577,0.65038
0.05587,0.65038
0.05587,0.65076
0.05596,0.65076
0.05596,0.65095
0.05605,0.65095
0.05605,0.65282
0.05610,0.65282
0.05610,0.65338
0.05615,0.65338
0.05615,0.65394
0.05620,0.65394
0.05620,0.65450
0.05624,0.65450
0.05624,0.65600
0.05629,0.65600
0.05629,0.65637
0.05634,0.65637
0.05634,0.65693
0.05638,0.65693
0.05638,0.65712
0.05643,0.65712
0.05643,0.65731
0.05648,0.65731
0.05648,0.65750
0.05652,0.65750
0.05652,0.65843
0.05657,0.65843
0.05657,0.65862
0.05666,0.65862
0.05666,0.65918
0.05671,0.65918
0.05671,0.65937
0.05676,0.65937
0.05676,0.65955
0.05680,0.65955
0.05680,0.65974
0.05690,0.65974
0.05690,0.65993
0.05694,0.65993
0.05694,0.66012
0.05699,0.66012
0.05699,0.66049
0.05708,0.66049
0.05708,0.66105
0.05727,0.66105
0.05727,0.66143
0.05741,0.66143
0.05741,0.66180
0.05751,0.66180
0.05751,0.66217
0.05760,0.66217
0.05760,0.66236
0.05765,0.66236
0.05765,0.66274
0.05779,0.66274
0.05779,0.66292
0.05783,0.66292
0.05783,0.66367
0.05788,0.66367
0.05788,0.66405
0.05793,0.66405
0.05793,0.66423
0.05797,0.66423
0.05797,0.66442
0.05811,0.66442
0.05811,0.66480
0.05816,0.66480
0.05816,0.66498
0.05830,0.66498
0.05830,0.66517
0.05835,0.66517
0.05835,0.66536
0.05839,0.66536
0.05839,0.66573
0.05853,0.66573
0.05853,0.66592
0.05858,0.66592
0.05858,0.66611
0.05863,0.66611
0.05863,0.66723
0.05867,0.66723
0.05867,0.66742
0.05872,0.66742
0.05872,0.66779
0.05891,0.66779
0.05891,0.66835
0.05896,0.66835
0.05896,0.66854
0.05905,0.66854
0.05905,0.66873
0.05928,0.66873
0.05928,0.66891
0.05956,0.66891
0.05956,0.66910
0.05966,0.66910
0.05966,0.66966
0.05970,0.66966
0.05970,0.66985
0.05984,0.66985
0.05984,0.67004
0.05999,0.67004
0.05999,0.67022
0.06003,0.67022
0.06003,0.67041
0.06031,0.67041
0.06031,0.67060
0.06036,0.67060
0.06036,0.67078
0.06041,0.67078
0.06041,0.67097
0.06050,0.67097
0.06050,0.67116
0.06055,0.67116
0.06055,0.67191
0.06078,0.67191
0.06078,0.67209
0.06092,0.67209
0.06092,0.67228
0.06097,0.67228
0.06097,0.67266
0.06101,0.67266
0.06101,0.67284
0.06111,0.67284
0.06111,0.67303
0.06115,0.67303
0.06115,0.67322
0.06125,0.67322
0.06125,0.67359
0.06139,0.67359
0.06139,0.67397
0.06162,0.67397
0.06162,0.67453
0.06176,0.67453
0.06176,0.67471
0.06190,0.67471
0.06190,0.67509
0.06195,0.67509
0.06195,0.67565
0.06200,0.67565
0.06200,0.67584
0.06209,0.67584
0.06209,0.67602
0.06232,0.67602
0.06232,0.67621
0.06242,0.67621
0.06242,0.67677
0.06261,0.67677
0.06261,0.67696
0.06275,0.67696
0.06275,0.67733
0.06279,0.67733
0.06279,0.67752
0.06284,0.67752
0.06284,0.67771
0.06321,0.67771
0.06321,0.67790
0.06335,0.67790
0.06335,0.67846
0.06340,0.67846
0.06340,0.67864
0.06349,0.67864
0.06349,0.67902
0.06373,0.67902
0.06373,0.67921
0.06387,0.67921
0.06387,0.67939
0.06392,0.67939
0.06392,0.67958
0.06410,0.67958
0.06410,0.67977
0.06420,0.67977
0.06420,0.68014
0.06429,0.68014
0.06429,0.68052
0.06434,0.68052
0.06434,0.68070
0.06438,0.68070
0.06438,0.68089
0.06471,0.68089
0.06471,0.68145
0.06490,0.68145
0.06490,0.68164
0.06509,0.68164
0.06509,0.68183
0.06523,0.68183
0.06523,0.68239
0.06527,0.68239
0.06527,0.68258
0.06532,0.68258
0.06532,0.68295
0.06537,0.68295
0.06537,0.68314
0.06551,0.68314
0.06551,0.68332
0.06560,0.68332
0.06560,0.68389
0.06569,0.68389
0.06569,0.68407
0.06583,0.68407
0.06583,0.68426
0.06588,0.68426
0.06588,0.68463
0.06593,0.68463
0.06593,0.68501
0.06597,0.68501
0.06597,0.68557
0.06602,0.68557
0.06602,0.68613
0.06607,0.68613
0.06607,0.68651
0.06616,0.68651
0.06616,0.68744
0.06621,0.68744
0.06621,0.68763
0.06630,0.68763
0.06630,0.68838
0.06649,0.68838
0.06649,0.68856
0.06691,0.68856
0.06691,0.68875
0.06696,0.68875
0.06696,0.68913
0.06700,0.68913
0.06700,0.68950
0.06733,0.68950
0.06733,0.68969
0.06738,0.68969
0.06738,0.69006
0.06766,0.69006
0.06766,0.69025
0.06771,0.69025
0.06771,0.69062
0.06780,0.69062
0.06780,0.69081
0.06794,0.69081
0.06794,0.69118
0.06808,0.69118
0.06808,0.69137
0.06822,0.69137
0.06822,0.69156
0.06827,0.69156
0.06827,0.69193
0.06831,0.69193
0.06831,0.69249
0.06841,0.69249
0.06841,0.69268
0.06845,0.69268
0.06845,0.69324
0.06850,0.69324
0.06850,0.69362
0.06859,0.69362
0.06859,0.69380
0.06864,0.69380
0.06864,0.69399
0.06878,0.69399
0.06878,0.69418
0.06883,0.69418
0.06883,0.69437
0.06888,0.69437
0.06888,0.69493
0.06902,0.69493
0.06902,0.69512
0.06944,0.69512
0.06944,0.69549
0.06967,0.69549
0.06967,0.69568
0.06981,0.69568
0.06981,0.69605
0.07009,0.69605
0.07009,0.69624
0.07014,0.69624
0.07014,0.69717
0.07037,0.69717
0.07037,0.69736
0.07051,0.69736
0.07051,0.69755
0.07061,0.69755
0.07061,0.69774
0.07070,0.69774
0.07070,0.69811
0.07075,0.69811
0.07075,0.69830
0.07093,0.69830
0.07103,0.69830
0.07112,0.69830
0.07112,0.69848
0.07117,0.69848
0.07117,0.69905
0.07131,0.69905
0.07131,0.69942
0.07140,0.69942
0.07140,0.69961
0.07150,0.69961
0.07150,0.69979
0.07182,0.69979
0.07182,0.69998
0.07192,0.69998
0.07192,0.70036
0.07196,0.70036
0.07196,0.70073
0.07201,0.70073
0.07201,0.70110
0.07210,0.70110
0.07210,0.70129
0.07224,0.70129
0.07224,0.70148
0.07248,0.70148
0.07248,0.70167
0.07252,0.70167
0.07252,0.70185
0.07267,0.70185
0.07267,0.70204
0.07276,0.70204
0.07276,0.70279
0.07281,0.70279
0.07281,0.70316
0.07285,0.70316
0.07285,0.70335
0.07290,0.70335
0.07290,0.70354
0.07309,0.70354
0.07309,0.70410
0.07327,0.70410
0.07327,0.70429
0.07341,0.70429
0.07341,0.70447
0.07346,0.70447
0.07346,0.70485
0.07355,0.70485
0.07355,0.70503
0.07374,0.70503
0.07374,0.70522
0.07379,0.70522
0.07379,0.70541
0.07383,0.70541
0.07383,0.70578
0.07402,0.70578
0.07402,0.70616
0.07407,0.70616
0.07407,0.70653
0.07421,0.70653
0.07421,0.70672
0.07435,0.70672
0.07435,0.70691
0.07440,0.70691
0.07440,0.70709
0.07449,0.70709
0.07449,0.70728
0.07454,0.70728
0.07454,0.70765
0.07468,0.70765
0.07468,0.70784
0.07472,0.70784
0.07472,0.70803
0.07482,0.70803
0.07482,0.70840
0.07491,0.70840
0.07491,0.70878
0.07496,0.70878
0.07496,0.70897
0.07500,0.70897
0.07500,0.70915
0.07510,0.70915
0.07510,0.70934
0.07524,0.70934
0.07524,0.71046
0.07529,0.71046
0.07529,0.71084
0.07533,0.71084
0.07533,0.71102
0.07543,0.71102
0.07543,0.71121
0.07561,0.71121
0.07561,0.71177
0.07566,0.71177
0.07566,0.71196
0.07589,0.71196
0.07589,0.71215
0.07594,0.71215
0.07594,0.71252
0.07603,0.71252
0.07603,0.71327
0.07613,0.71327
0.07613,0.71364
0.07631,0.71364
0.07631,0.71421
0.07636,0.71421
0.07646,0.71421
0.07683,0.71421
0.07683,0.71477
0.07688,0.71477
0.07688,0.71514
0.07692,0.71514
0.07692,0.71533
0.07702,0.71533
0.07702,0.71570
0.07711,0.71570
0.07711,0.71589
0.07720,0.71589
0.07720,0.71645
0.07730,0.71645
0.07730,0.71720
0.07734,0.71720
0.07734,0.71739
0.07739,0.71739
0.07739,0.71776
0.07744,0.71776
0.07744,0.71795
0.07753,0.71795
0.07753,0.71832
0.07772,0.71832
0.07772,0.71851
0.07781,0.71851
0.07781,0.71870
0.07814,0.71870
0.07814,0.71888
0.07861,0.71888
0.07861,0.71907
0.07870,0.71907
0.07870,0.71945
0.07879,0.71945
0.07879,0.71963
0.07884,0.71963
0.07884,0.72001
0.07894,0.72001
0.07894,0.72019
0.07908,0.72019
0.07908,0.72057
0.07912,0.72057
0.07912,0.72076
0.07945,0.72076
0.07945,0.72094
0.07950,0.72094
0.07950,0.72150
0.07964,0.72150
0.07964,0.72169
0.07982,0.72169
0.07982,0.72188
0.07987,0.72188
0.07987,0.72207
0.07992,0.72207
0.07992,0.72225
0.08001,0.72225
0.08001,0.72244
0.08006,0.72244
0.08006,0.72263
0.08039,0.72263
0.08039,0.72319
0.08071,0.72319
0.08071,0.72356
0.08076,0.72356
0.08076,0.72375
0.08104,0.72375
0.08104,0.72413
0.08127,0.72413
0.08127,0.72431
0.08165,0.72431
0.08165,0.72450
0.08170,0.72450
0.08170,0.72469
0.08174,0.72469
0.08174,0.72487
0.08179,0.72487
0.08179,0.72506
0.08188,0.72506
0.08188,0.72525
0.08207,0.72525
0.08207,0.72544
0.08216,0.72544
0.08216,0.72562
0.08221,0.72562
0.08221,0.72581
0.08230,0.72581
0.08230,0.72618
0.08244,0.72618
0.08244,0.72637
0.08254,0.72637
0.08254,0.72656
0.08263,0.72656
0.08263,0.72675
0.08268,0.72675
0.08268,0.72693
0.08273,0.72693
0.08273,0.72731
0.08277,0.72731
0.08277,0.72768
0.08282,0.72768
0.08282,0.72787
0.08296,0.72787
0.08296,0.72806
0.08301,0.72806
0.08301,0.72824
0.08315,0.72824
0.08315,0.72843
0.08319,0.72843
0.08319,0.72862
0.08343,0.72862
0.08343,0.72899
0.08371,0.72899
0.08371,0.72937
0.08375,0.72937
0.08375,0.72955
0.08385,0.72955
0.08385,0.72993
0.08404,0.72993
0.08404,0.73030
0.08418,0.73030
0.08418,0.73049
0.08436,0.73049
0.08436,0.73068
0.08450,0.73068
0.08450,0.73086
0.08469,0.73086
0.08469,0.73124
0.08474,0.73124
0.08474,0.73161
0.08478,0.73161
0.08478,0.73199
0.08492,0.73199
0.08492,0.73217
0.08497,0.73217
0.08497,0.73236
0.08520,0.73236
0.08520,0.73273
0.08530,0.73273
0.08530,0.73292
0.08549,0.73292
0.08549,0.73330
0.08567,0.73330
0.08567,0.73348
0.08609,0.73348
0.08609,0.73386
0.08614,0.73386
0.08614,0.73404
0.08623,0.73404
0.08623,0.73442
0.08642,0.73442
0.08642,0.73498
0.08684,0.73498
0.08684,0.73535
0.08708,0.73535
0.08708,0.73554
0.08726,0.73554
0.08726,0.73573
0.08736,0.73573
0.08736,0.73592
0.08745,0.73592
0.08745,0.73610
0.08759,0.73610
0.08759,0.73629
0.08764,0.73629
0.08764,0.73648
0.08773,0.73648
0.08773,0.73666
0.08783,0.73666
0.08783,0.73685
0.08787,0.73685
0.08787,0.73723
0.08797,0.73723
0.08797,0.73741
0.08801,0.73741
0.08801,0.73779
0.08806,0.73779
0.08806,0.73797
0.08811,0.73797
0.08811,0.73835
0.08829,0.73835
0.08829,0.73872
0.08834,0.73872
0.08834,0.73891
0.08839,0.73891
0.08839,0.73910
0.08843,0.73910
0.08843,0.73929
0.08862,0.73929
0.08862,0.73985
0.08867,0.73985
0.08867,0.74003
0.08876,0.74003
0.08876,0.74041
0.08904,0.74041
0.08904,0.74060
0.08909,0.74060
0.08909,0.74097
0.08918,0.74097
0.08918,0.74134
0.08928,0.74134
0.08928,0.74153
0.08937,0.74153
0.08937,0.74172
0.08942,0.74172
0.08942,0.74191
0.08946,0.74191
0.08946,0.74209
0.08960,0.74209
0.08960,0.74228
0.08965,0.74228
0.08965,0.74265
0.08970,0.74265
0.08970,0.74284
0.08979,0.74284
0.08979,0.74303
0.08988,0.74303
0.08988,0.74322
0.09012,0.74322
0.09012,0.74359
0.09021,0.74359
0.09021,0.74396
0.09026,0.74396
0.09026,0.74434
0.09031,0.74434
0.09031,0.74471
0.09049,0.74471
0.09049,0.74490
0.09054,0.74490
0.09054,0.74509
0.09063,0.74509
0.09063,0.74527
0.09073,0.74527
0.09073,0.74565
0.09101,0.74565
0.09101,0.74584
0.09105,0.74584
0.09105,0.74602
0.09110,0.74602
0.09110,0.74621
0.09124,0.74621
0.09124,0.74640
0.09138,0.74640
0.09138,0.74677
0.09166,0.74677
0.09166,0.74696
0.09180,0.74696
0.09180,0.74715
0.09208,0.74715
0.09208,0.74771
0.09218,0.74771
0.09218,0.74789
0.09236,0.74789
0.09236,0.74808
0.09297,0.74808
0.09297,0.74827
0.09302,0.74827
0.09302,0.74846
0.09316,0.74846
0.09316,0.74902
0.09330,0.74902
0.09330,0.74920
0.09344,0.74920
0.09344,0.74939
0.09349,0.74939
0.09349,0.74958
0.09353,0.74958
0.09353,0.74995
0.09358,0.74995
0.09358,0.75014
0.09372,0.75014
0.09372,0.75033
0.09381,0.75033
0.09381,0.75051
0.09386,0.75051
0.09386,0.75070
0.09405,0.75070
0.09405,0.75089
0.09410,0.75089
0.09410,0.75126
0.09419,0.75126
0.09419,0.75201
0.09442,0.75201
0.09442,0.75220
0.09456,0.75220
0.09456,0.75239
0.09470,0.75239
0.09470,0.75257
0.09475,0.75257
0.09475,0.75295
0.09480,0.75295
0.09480,0.75313
0.09484,0.75313
0.09484,0.75351
0.09494,0.75351
0.09494,0.75388
0.09498,0.75388
0.09498,0.75407
0.09526,0.75407
0.09526,0.75426
0.09541,0.75426
0.09541,0.75445
0.09564,0.75445
0.09564,0.75463
0.09569,0.75463
0.09569,0.75482
0.09573,0.75482
0.09573,0.75519
0.09578,0.75519
0.09578,0.75557
0.09587,0.75557
0.09587,0.75576
0.09597,0.75576
0.09597,0.75594
0.09611,0.75594
0.09611,0.75613
0.09625,0.75613
0.09625,0.75632
0.09639,0.75632
0.09639,0.75650
0.09648,0.75650
0.09648,0.75669
0.09653,0.75669
0.09653,0.75688
0.09657,0.75688
0.09657,0.75707
0.09676,0.75707
0.09676,0.75725
0.09709,0.75725
0.09709,0.75744
0.09714,0.75744
0.09714,0.75763
0.09728,0.75763
0.09728,0.75781
0.09784,0.75781
0.09784,0.75800
0.09807,0.75800
0.09807,0.75819
0.09835,0.75819
0.09835,0.75856
0.09849,0.75856
0.09849,0.75894
0.09854,0.75894
0.09854,0.75912
0.09877,0.75912
0.09877,0.75931
0.09882,0.75931
0.09882,0.75950
0.09915,0.75950
0.09915,0.76025
0.09966,0.76025
0.09966,0.76043
0.09999,0.76043
0.09999,0.76081
0.10013,0.76081
0.10013,0.76118
0.10036,0.76118
0.10036,0.76137
0.10041,0.76137
0.10041,0.76174
0.10060,0.76174
0.10060,0.76193
0.10069,0.76193
0.10069,0.76212
0.10079,0.76212
0.10079,0.76231
0.10121,0.76231
0.10121,0.76249
0.10130,0.76249
0.10130,0.76268
0.10153,0.76268
0.10153,0.76287
0.10163,0.76287
0.10163,0.76305
0.10172,0.76305
0.10172,0.76324
0.10186,0.76324
0.10186,0.76343
0.10210,0.76343
0.10210,0.76362
0.10214,0.76362
0.10214,0.76380
0.10219,0.76380
0.10219,0.76399
0.10228,0.76399
0.10228,0.76418
0.10252,0.76418
0.10252,0.76436
0.10261,0.76436
0.10261,0.76455
0.10275,0.76455
0.10275,0.76474
0.10284,0.76474
0.10284,0.76511
0.10327,0.76511
0.10327,0.76530
0.10355,0.76530
0.10355,0.76567
0.10378,0.76567
0.10378,0.76586
0.10387,0.76586
0.10387,0.76605
0.10401,0.76605
0.10401,0.76642
0.10411,0.76642
0.10411,0.76680
0.10439,0.76680
0.10439,0.76698
0.10453,0.76698
0.10453,0.76736
0.10462,0.76736
0.10462,0.76773
0.10476,0.76773
0.10476,0.76792
0.10481,0.76792
0.10481,0.76811
0.10500,0.76811
0.10500,0.76829
0.10504,0.76829
0.10504,0.76848
0.10514,0.76848
0.10514,0.76867
0.10518,0.76867
0.10518,0.76886
0.10528,0.76886
0.10528,0.76904
0.10532,0.76904
0.10532,0.76961
0.10537,0.76961
0.10537,0.76979
0.10547,0.76979
0.10547,0.76998
0.10561,0.76998
0.10561,0.77035
0.10579,0.77035
0.10579,0.77073
0.10603,0.77073
0.10603,0.77092
0.10607,0.77092
0.10607,0.77110
0.10635,0.77110
0.10635,0.77129
0.10649,0.77129
0.10649,0.77148
0.10682,0.77148
0.10682,0.77166
0.10701,0.77166
0.10701,0.77185
0.10743,0.77185
0.10743,0.77204
0.10794,0.77204
0.10794,0.77241
0.10799,0.77241
0.10799,0.77260
0.10823,0.77260
0.10823,0.77279
0.10954,0.77279
0.10954,0.77297
0.10963,0.77297
0.10963,0.77316
0.10986,0.77316
0.10986,0.77335
0.10991,0.77335
0.10991,0.77354
0.11028,0.77354
0.11028,0.77372
0.11075,0.77372
0.11075,0.77391
0.11103,0.77391
0.11103,0.77410
0.11122,0.77410
0.11122,0.77428
0.11169,0.77428
0.11169,0.77466
0.11173,0.77466
0.11173,0.77485
0.11188,0.77485
0.11188,0.77503
0.11211,0.77503
0.11211,0.77522
0.11216,0.77522
0.11216,0.77541
0.11220,0.77541
0.11220,0.77559
0.11239,0.77559
0.11239,0.77578
0.11262,0.77578
0.11262,0.77597
0.11281,0.77597
0.11281,0.77616
0.11290,0.77616
0.11290,0.77634
0.11309,0.77634
0.11309,0.77653
0.11314,0.77653
0.11314,0.77672
0.11333,0.77672
0.11333,0.77690
0.11379,0.77690
0.11379,0.77709
0.11417,0.77709
0.11417,0.77728
0.11436,0.77728
0.11436,0.77747
0.11496,0.77747
0.11496,0.77765
0.11501,0.77765
0.11501,0.77784
0.11571,0.77784
0.11571,0.77803
0.11581,0.77803
0.11581,0.77840
0.11595,0.77840
0.11595,0.77859
0.11613,0.77859
0.11613,0.77878
0.11623,0.77878
0.11623,0.77896
0.11637,0.77896
0.11637,0.77915
0.11641,0.77915
0.11641,0.77934
0.11660,0.77934
0.11660,0.77971
0.11674,0.77971
0.11674,0.77990
0.11698,0.77990
0.11698,0.78009
0.11721,0.78009
0.11721,0.78027
0.11740,0.78027
0.11740,0.78046
0.11758,0.78046
0.11758,0.78065
0.11782,0.78065
0.11782,0.78102
0.11800,0.78102
0.11800,0.78121
0.11871,0.78121
0.11871,0.78140
0.11885,0.78140
0.11885,0.78158
0.11889,0.78158
0.11889,0.78177
0.11927,0.78177
0.11927,0.78196
0.11946,0.78196
0.11946,0.78214
0.11978,0.78214
0.11978,0.78233
0.11983,0.78233
0.11983,0.78252
0.11992,0.78252
0.11992,0.78271
0.12025,0.78271
0.12025,0.78289
0.12030,0.78289
0.12030,0.78308
0.12077,0.78308
0.12077,0.78327
0.12161,0.78327
0.12161,0.78345
0.12203,0.78345
0.12203,0.78383
0.12278,0.78383
0.12278,0.78402
0.12432,0.78402
0.12432,0.78420
0.12498,0.78420
0.12498,0.78439
0.12507,0.78439
0.12507,0.78458
0.12549,0.78458
0.12549,0.78477
0.12577,0.78477
0.12577,0.78495
0.12587,0.78495
0.12587,0.78514
0.12643,0.78514
0.12643,0.78551
0.12652,0.78551
0.12652,0.78570
0.12694,0.78570
0.12694,0.78589
0.12727,0.78589
0.12727,0.78608
0.12732,0.78608
0.12732,0.78626
0.12764,0.78626
0.12764,0.78645
0.12792,0.78645
0.12792,0.78664
0.12802,0.78664
0.12802,0.78701
0.12825,0.78701
0.12825,0.78720
0.12858,0.78720
0.12858,0.78757
0.12867,0.78757
0.12867,0.78776
0.12891,0.78776
0.12891,0.78795
0.12923,0.78795
0.12923,0.78813
0.12952,0.78813
0.12952,0.78832
0.13012,0.78832
0.13012,0.78851
0.13045,0.78851
0.13045,0.78870
0.13073,0.78870
0.13073,0.78888
0.13078,0.78888
0.13078,0.78907
0.13083,0.78907
0.13083,0.78926
0.13101,0.78926
0.13101,0.78944
0.13106,0.78944
0.13106,0.78963
0.13129,0.78963
0.13129,0.78982
0.13143,0.78982
0.13143,0.79001
0.13157,0.79001
0.13157,0.79019
0.13162,0.79019
0.13162,0.79038
0.13214,0.79038
0.13214,0.79057
0.13218,0.79057
0.13218,0.79075
0.13228,0.79075
0.13228,0.79113
0.13237,0.79113
0.13242,0.79113
0.13242,0.79132
0.13335,0.79132
0.13335,0.79150
0.13354,0.79150
0.13354,0.79169
0.13363,0.79169
0.13363,0.79188
0.13373,0.79188
0.13373,0.79206
0.13377,0.79206
0.13377,0.79225
0.13382,0.79225
0.13382,0.79244
0.13401,0.79244
0.13401,0.79300
0.13410,0.79300
0.13410,0.79337
0.13419,0.79337
0.13419,0.79356
0.13448,0.79356
0.13448,0.79375
0.13471,0.79375
0.13471,0.79394
0.13485,0.79394
0.13485,0.79412
0.13499,0.79412
0.13499,0.79431
0.13504,0.79431
0.13504,0.79506
0.13518,0.79506
0.13518,0.79525
0.13527,0.79525
0.13527,0.79543
0.13541,0.79543
0.13541,0.79562
0.13564,0.79562
0.13564,0.79599
0.13593,0.79599
0.13593,0.79637
0.13625,0.79637
0.13625,0.79674
0.13644,0.79674
0.13644,0.79693
0.13658,0.79693
0.13658,0.79712
0.13667,0.79712
0.13667,0.79730
0.13672,0.79730
0.13672,0.79749
0.13681,0.79749
0.13681,0.79768
0.13705,0.79768
0.13705,0.79787
0.13714,0.79787
0.13714,0.79824
0.13742,0.79824
0.13742,0.79843
0.13752,0.79843
0.13752,0.79936
0.13780,0.79936
0.13780,0.79974
0.13803,0.79974
0.13803,0.80030
0.13812,0.80030
0.13812,0.80049
0.13822,0.80049
0.13822,0.80086
0.13827,0.80086
0.13827,0.80105
0.13845,0.80105
0.13845,0.80142
0.13850,0.80142
0.13850,0.80161
0.13873,0.80161
0.13873,0.80180
0.13878,0.80180
0.13878,0.80198
0.13901,0.80198
0.13901,0.80236
0.13929,0.80236
0.13929,0.80255
0.13939,0.80255
0.13939,0.80292
0.13967,0.80292
0.13967,0.80348
0.14004,0.80348
0.14004,0.80367
0.14009,0.80367
0.14009,0.80386
0.14014,0.80386
0.14014,0.80423
0.14018,0.80423
0.14018,0.80442
0.14023,0.80442
