FPR_Class2,TPR_Class2
0.06191,0.45536
0.06191,0.45833
0.06591,0.45833
0.06591,0.46131
0.07050,0.46131
0.07050,0.46429
0.07270,0.46429
0.07270,0.46726
0.07410,0.46726
0.07410,0.47024
0.07450,0.47024
0.07450,0.47321
0.07629,0.47321
0.07629,0.47619
0.07749,0.47619
0.07749,0.47917
0.07949,0.47917
0.07949,0.48214
0.07989,0.48214
0.07989,0.48512
0.08069,0.48512
0.08069,0.48810
0.08109,0.48810
0.08109,0.49107
0.08149,0.49107
0.08149,0.49702
0.08388,0.49702
0.08388,0.50000
0.09087,0.50000
0.09087,0.50298
0.09207,0.50298
0.09207,0.50595
0.09307,0.50595
0.09307,0.50893
0.09327,0.50893
0.09327,0.51190
0.09427,0.51190
0.09427,0.51488
0.09646,0.51488
0.09646,0.51786
0.09806,0.51786
0.09806,0.52083
0.09826,0.52083
0.09826,0.52381
0.09906,0.52381
0.09906,0.52679
0.10166,0.52679
0.10166,0.52976
0.10545,0.52976
0.10545,0.53274
0.10705,0.53274
0.10705,0.53571
0.10825,0.53571
0.10825,0.53869
0.10965,0.53869
0.10965,0.54464
0.11005,0.54464
0.11005,0.54762
0.11903,0.54762
0.11903,0.55060
0.11943,0.55060
0.11943,0.55357
0.11963,0.55357
0.11963,0.55952
0.12083,0.55952
0.12083,0.56250
0.12942,0.56250
0.12942,0.56548
0.13042,0.56548
0.13042,0.56845
0.13122,0.56845
0.13122,0.57143
0.13281,0.57143
0.13281,0.57440
0.13481,0.57440
0.13481,0.57738
0.13561,0.57738
0.13561,0.58036
0.13741,0.58036
0.13741,0.58333
0.14140,0.58333
0.14140,0.58929
0.14300,0.58929
0.14300,0.59226
0.14719,0.59226
0.14719,0.59524
0.15878,0.59524
0.15878,0.59821
0.15898,0.59821
0.15898,0.60119
0.16018,0.60119
0.16018,0.60417
0.16277,0.60417
0.16277,0.60714
0.17056,0.60714
0.17056,0.61012
0.18754,0.61012
0.18754,0.61310
0.18814,0.61310
0.18814,0.61607
0.19373,0.61607
0.19373,0.61905
0.19473,0.61905
0.19473,0.62202
0.19652,0.62202
0.19652,0.62500
0.19752,0.62500
0.19752,0.62798
0.19992,0.62798
0.19992,0.63095
0.20132,0.63095
0.20132,0.63393
0.20371,0.63393
0.20371,0.63690
0.20911,0.63690
0.20911,0.63988
0.22888,0.63988
0.22888,0.64286
0.23247,0.64286
0.23247,0.64583
0.24306,0.64583
0.24346,0.64583
0.26942,0.64583
0.26942,0.64881
0.27242,0.64881
0.27242,0.65179
0.28480,0.65179
0.28480,0.65476
0.33333,0.65476
0.33333,0.65774
0.33353,0.65774
0.33353,0.66071
0.33673,0.66071
0.33673,0.66369
0.35410,0.66369
0.35410,0.66667
0.37148,0.66667
0.37148,0.66964
0.37587,0.66964
0.37587,0.67262
0.38007,0.67262
0.38007,0.67560
0.38666,0.67560
0.38666,0.67857
0.39185,0.67857
0.39185,0.68155
0.39924,0.68155
0.39964,0.68155
0.41622,0.68155
0.41622,0.68452
0.42041,0.68452
0.42041,0.68750
0.42321,0.68750
0.42321,0.69048
0.44458,0.69048
0.44458,0.69345
0.45856,0.69345
0.45856,0.69643
0.46775,0.69643
0.46814,0.69643
0.49710,0.69643
0.49710,0.69940
0.51568,0.69940
0.51568,0.70238
0.52027,0.70238
0.52027,0.70536
0.52686,0.70536
0.52726,0.70536
0.53925,0.70536
0.53964,0.70536
0.54604,0.70536
0.54643,0.70536
0.55782,0.70536
0.55822,0.70536
0.56561,0.70536
0.56601,0.70536
0.56701,0.70536
0.56741,0.70536
0.57739,0.70536
0.57779,0.70536
0.62153,0.70536
0.62193,0.70536
0.63771,0.70536
0.63811,0.70536
0.64490,0.70536
0.64490,0.70833
0.64689,0.70833
0.64729,0.70833
0.65808,0.70833
0.65808,0.71131
0.66547,0.71131
0.66587,0.71131
0.67585,0.71131
0.67625,0.71131
0.68005,0.71131
0.68045,0.71131
0.68085,0.71131
0.68125,0.71131
0.68504,0.71131
0.68544,0.71131
0.68884,0.71131
0.68924,0.71131
0.71740,0.71131
0.71780,0.71131
0.71879,0.71131
0.71919,0.71131
0.74256,0.71131
0.74296,0.71131
0.74316,0.71131
0.74316,0.71429
0.74875,0.71429
0.74915,0.71429
0.76213,0.71429
0.76253,0.71429
0.76553,0.71429
0.76593,0.71429
0.77412,0.71429
0.77452,0.71429
0.77492,0.71429
0.77531,0.71429
0.78111,0.71429
0.78151,0.71429
0.79848,0.71429
0.79848,0.72024
0.80407,0.72024
0.80407,0.72321
0.80787,0.72321
0.80787,0.72917
0.83004,0.72917
0.83004,0.73214
0.84402,0.73214
0.84402,0.73512
0.84442,0.73512
0.84442,0.73810
0.86040,0.73810
0.86040,0.74107
0.86878,0.74107
0.86878,0.74405
0.90194,0.74405
0.90194,0.74702
0.91672,0.74702
0.91732,0.74702
0.94288,0.74702
0.94288,0.75000
0.94687,0.75000
0.94727,0.75000
0.98702,0.75000
0.98702,0.75298
0.99041,0.75298
0.99041,0.76190
0.99161,0.76190
0.99161,0.76488
0.99201,0.76488
0.99201,0.77679
0.99241,0.77679
0.99241,0.77976
0.99281,0.77976
0.99281,0.79762
0.99301,0.79762
0.99301,0.80655
0.99321,0.80655
0.99321,0.82440
0.99341,0.82440
0.99341,0.84821
0.99361,0.84821
0.99361,0.86607
0.99381,0.86607
0.99381,0.86905
0.99401,0.86905
0.99401,0.87500
0.99461,0.87500
0.99461,0.87798
0.99481,0.87798
0.99481,0.91667
0.99501,0.91667
0.99501,0.91964
0.99521,0.91964
0.99521,0.94643
0.99581,0.94643
0.99581,0.95536
0.99601,0.95536
0.99601,0.95833
0.99621,0.95833
0.99621,0.96429
0.99720,0.96429
0.99720,0.96726
0.99760,0.96726
0.99760,0.97024
0.99780,0.97024
0.99780,0.97321
0.99800,0.97321
0.99800,0.97917
0.99840,0.97917
0.99840,0.98214
0.99860,0.98214
0.99860,0.98512
0.99880,0.98512
0.99880,0.99107
0.99960,0.99107
0.99960,1.00000
1.00000,1.00000
