FPR_Class3,TPR_Class3
0.02633,0.25615
0.02633,0.26025
0.02656,0.26025
0.02656,0.26127
0.02702,0.26127
0.02702,0.26537
0.02725,0.26537
0.02725,0.26742
0.02748,0.26742
0.02748,0.26844
0.02771,0.26844
0.02771,0.27049
0.02839,0.27049
0.02839,0.27254
0.02885,0.27254
0.02885,0.27869
0.02908,0.27869
0.02908,0.28074
0.02931,0.28074
0.02931,0.28279
0.02977,0.28279
0.02977,0.28791
0.03000,0.28791
0.03000,0.29098
0.03206,0.29098
0.03206,0.29201
0.03229,0.29201
0.03229,0.30225
0.03252,0.30225
0.03252,0.30328
0.03389,0.30328
0.03389,0.30430
0.03435,0.30430
0.03435,0.30533
0.03458,0.30533
0.03458,0.30840
0.03572,0.30840
0.03572,0.30943
0.03618,0.30943
0.03618,0.31045
0.03641,0.31045
0.03641,0.31762
0.03664,0.31762
0.03664,0.32172
0.03687,0.32172
0.03687,0.32275
0.03710,0.32275
0.03710,0.32480
0.03733,0.32480
0.03733,0.32582
0.03778,0.32582
0.03778,0.32684
0.03893,0.32684
0.03893,0.32889
0.03962,0.32889
0.03962,0.32992
0.03984,0.32992
0.03984,0.33094
0.04076,0.33094
0.04076,0.33197
0.04099,0.33197
0.04099,0.33811
0.04145,0.33811
0.04145,0.33914
0.04168,0.33914
0.04168,0.34529
0.04191,0.34529
0.04191,0.34939
0.04213,0.34939
0.04213,0.35143
0.04236,0.35143
0.04236,0.35246
0.04259,0.35246
0.04259,0.35348
0.04282,0.35348
0.04282,0.35553
0.04305,0.35553
0.04305,0.35861
0.04351,0.35861
0.04351,0.35963
0.04374,0.35963
0.04374,0.36168
0.04420,0.36168
0.04420,0.36270
0.04488,0.36270
0.04488,0.36373
0.04580,0.36373
0.04580,0.36783
0.04626,0.36783
0.04626,0.36988
0.04717,0.36988
0.04717,0.37090
0.04740,0.37090
0.04740,0.37500
0.04809,0.37500
0.04809,0.37807
0.04832,0.37807
0.04832,0.37910
0.04855,0.37910
0.04855,0.38012
0.04877,0.38012
0.04877,0.38115
0.04923,0.38115
0.04923,0.38730
0.04969,0.38730
0.04969,0.39344
0.04992,0.39344
0.04992,0.39652
0.05061,0.39652
0.05061,0.39754
0.05152,0.39754
0.05152,0.39857
0.05175,0.39857
0.05175,0.39959
0.05221,0.39959
0.05221,0.40164
0.05267,0.40164
0.05267,0.40574
0.05290,0.40574
0.05290,0.40779
0.05313,0.40779
0.05313,0.40984
0.05335,0.40984
0.05335,0.41496
0.05358,0.41496
0.05358,0.41701
0.05404,0.41701
0.05404,0.41906
0.05450,0.41906
0.05450,0.42008
0.05519,0.42008
0.05519,0.42111
0.05587,0.42111
0.05587,0.42623
0.05610,0.42623
0.05610,0.42828
0.05656,0.42828
0.05656,0.43648
0.05702,0.43648
0.05702,0.43852
0.05748,0.43852
0.05748,0.44262
0.05839,0.44262
0.05839,0.44467
0.05885,0.44467
0.05885,0.44570
0.05908,0.44570
0.05908,0.44672
0.05931,0.44672
0.05931,0.45184
0.05954,0.45184
0.05954,0.45287
0.06091,0.45287
0.06091,0.45594
0.06137,0.45594
0.06137,0.45799
0.06183,0.45799
0.06183,0.45902
0.06251,0.45902
0.06251,0.46004
0.06320,0.46004
0.06320,0.46107
0.06343,0.46107
0.06343,0.46209
0.06412,0.46209
0.06412,0.46414
0.06458,0.46414
0.06458,0.46824
0.06480,0.46824
0.06480,0.47029
0.06549,0.47029
0.06549,0.47131
0.06618,0.47131
0.06618,0.47439
0.06641,0.47439
0.06641,0.47541
0.06687,0.47541
0.06687,0.47746
0.06709,0.47746
0.06709,0.47848
0.06755,0.47848
0.06755,0.48156
0.06778,0.48156
0.06778,0.48463
0.06847,0.48463
0.06847,0.48873
0.06870,0.48873
0.06870,0.48975
0.06916,0.48975
0.06916,0.49180
0.06938,0.49180
0.06938,0.49385
0.06984,0.49385
0.06984,0.49488
0.07007,0.49488
0.07007,0.49590
0.07076,0.49590
0.07076,0.49693
0.07122,0.49693
0.07122,0.49795
0.07167,0.49795
0.07167,0.50102
0.07259,0.50102
0.07259,0.50205
0.07328,0.50205
0.07328,0.50307
0.07351,0.50307
0.07351,0.50512
0.07373,0.50512
0.07373,0.50615
0.07396,0.50615
0.07396,0.51025
0.07442,0.51025
0.07442,0.51230
0.07488,0.51230
0.07488,0.51332
0.07534,0.51332
0.07534,0.51434
0.07557,0.51434
0.07557,0.51537
0.07580,0.51537
0.07580,0.51742
0.07648,0.51742
0.07648,0.52049
0.07671,0.52049
0.07671,0.52152
0.07740,0.52152
0.07740,0.52254
0.07763,0.52254
0.07763,0.52357
0.07786,0.52357
0.07786,0.52664
0.07831,0.52664
0.07831,0.52766
0.07877,0.52766
0.07877,0.52869
0.07923,0.52869
0.07923,0.52971
0.08015,0.52971
0.08015,0.53074
0.08038,0.53074
0.08038,0.53176
0.08060,0.53176
0.08060,0.53586
0.08152,0.53586
0.08152,0.53689
0.08198,0.53689
0.08198,0.53996
0.08221,0.53996
0.08221,0.54508
0.08289,0.54508
0.08289,0.54611
0.08312,0.54611
0.08312,0.54713
0.08335,0.54713
0.08335,0.54918
0.08358,0.54918
0.08358,0.55123
0.08381,0.55123
0.08381,0.55225
0.08404,0.55225
0.08404,0.55533
0.08450,0.55533
0.08450,0.55635
0.08473,0.55635
0.08473,0.55943
0.08564,0.55943
0.08564,0.56148
0.08587,0.56148
0.08587,0.56660
0.08633,0.56660
0.08633,0.56762
0.08656,0.56762
0.08656,0.56865
0.08679,0.56865
0.08679,0.57172
0.08793,0.57172
0.08793,0.57582
0.08931,0.57582
0.08931,0.57992
0.08976,0.57992
0.08976,0.58402
0.08999,0.58402
0.08999,0.58607
0.09022,0.58607
0.09022,0.58709
0.09137,0.58709
0.09137,0.58914
0.09160,0.58914
0.09160,0.59221
0.09205,0.59221
0.09205,0.59324
0.09228,0.59324
0.09228,0.59426
0.09297,0.59426
0.09297,0.59529
0.09320,0.59529
0.09320,0.59631
0.09343,0.59631
0.09343,0.60246
0.09366,0.60246
0.09366,0.60553
0.09389,0.60553
0.09389,0.60656
0.09480,0.60656
0.09480,0.60758
0.09503,0.60758
0.09503,0.60861
0.09595,0.60861
0.09595,0.60963
0.09640,0.60963
0.09640,0.61066
0.09892,0.61066
0.09892,0.61373
0.09938,0.61373
0.09938,0.61475
0.10007,0.61475
0.10007,0.61578
0.10053,0.61578
0.10053,0.61680
0.10167,0.61680
0.10167,0.61783
0.10282,0.61783
0.10282,0.61885
0.10327,0.61885
0.10327,0.61988
0.10373,0.61988
0.10373,0.62090
0.10442,0.62090
0.10442,0.62193
0.10465,0.62193
0.10465,0.62398
0.10579,0.62398
0.10579,0.62500
0.10602,0.62500
0.10602,0.62705
0.10694,0.62705
0.10694,0.62807
0.10854,0.62807
0.10854,0.63115
0.10877,0.63115
0.10877,0.63320
0.10900,0.63320
0.10900,0.63422
0.10946,0.63422
0.10946,0.63525
0.10969,0.63525
0.10969,0.63627
0.10992,0.63627
0.10992,0.63730
0.11106,0.63730
0.11106,0.63832
0.11152,0.63832
0.11152,0.63934
0.11198,0.63934
0.11198,0.64037
0.11221,0.64037
0.11221,0.64139
0.11312,0.64139
0.11312,0.64242
0.11335,0.64242
0.11335,0.64344
0.11358,0.64344
0.11358,0.64652
0.11404,0.64652
0.11404,0.64754
0.11450,0.64754
0.11450,0.64857
0.11495,0.64857
0.11495,0.65061
0.11541,0.65061
0.11541,0.65369
0.11564,0.65369
0.11564,0.65471
0.11587,0.65471
0.11587,0.65779
0.11656,0.65779
0.11656,0.65881
0.11701,0.65881
0.11701,0.65984
0.11862,0.65984
0.11862,0.66086
0.11907,0.66086
0.11907,0.66189
0.11930,0.66189
0.11930,0.66291
0.11999,0.66291
0.11999,0.66393
0.12022,0.66393
0.12022,0.66496
0.12045,0.66496
0.12045,0.66598
0.12091,0.66598
0.12091,0.66701
0.12136,0.66701
0.12136,0.66803
0.12205,0.66803
0.12205,0.66906
0.12297,0.66906
0.12297,0.67008
0.12365,0.67008
0.12365,0.67316
0.12388,0.67316
0.12388,0.67520
0.12457,0.67520
0.12457,0.67725
0.12480,0.67725
0.12480,0.67828
0.12526,0.67828
0.12526,0.68033
0.12778,0.68033
0.12778,0.68238
0.12892,0.68238
0.12892,0.68443
0.12915,0.68443
0.12915,0.68545
0.13075,0.68545
0.13075,0.68648
0.13098,0.68648
0.13098,0.68750
0.13121,0.68750
0.13121,0.68852
0.13236,0.68852
0.13236,0.69057
0.13350,0.69057
0.13350,0.69160
0.13373,0.69160
0.13373,0.69365
0.13488,0.69365
0.13488,0.69570
0.13510,0.69570
0.13510,0.69980
0.13556,0.69980
0.13556,0.70184
0.13602,0.70184
0.13602,0.70287
0.13648,0.70287
0.13648,0.70594
0.13762,0.70594
0.13762,0.70697
0.13808,0.70697
0.13808,0.70902
0.13831,0.70902
0.13831,0.71004
0.13854,0.71004
0.13854,0.71107
0.13923,0.71107
0.13923,0.71209
0.13968,0.71209
0.13968,0.71311
0.13991,0.71311
0.13991,0.71516
0.14014,0.71516
0.14014,0.71721
0.14106,0.71721
0.14106,0.71824
0.14197,0.71824
0.14197,0.71926
0.14266,0.71926
0.14266,0.72439
0.14289,0.72439
0.14289,0.72541
0.14335,0.72541
0.14335,0.72643
0.14358,0.72643
0.14358,0.72848
0.14426,0.72848
0.14426,0.73053
0.14449,0.73053
0.14449,0.73156
0.14472,0.73156
0.14472,0.73258
0.14495,0.73258
0.14495,0.73463
0.14518,0.73463
0.14518,0.73770
0.14564,0.73770
0.14564,0.73975
0.14953,0.73975
0.14953,0.74078
0.14999,0.74078
0.14999,0.74180
0.15022,0.74180
0.15022,0.74283
0.15113,0.74283
0.15113,0.74488
0.15159,0.74488
0.15159,0.74590
0.15297,0.74590
0.15297,0.74693
0.15411,0.74693
0.15411,0.74898
0.15434,0.74898
0.15434,0.75000
0.15503,0.75000
0.15503,0.75102
0.15617,0.75102
0.15617,0.75205
0.15640,0.75205
0.15640,0.75307
0.15755,0.75307
0.15755,0.75410
0.15823,0.75410
0.15823,0.75512
0.15846,0.75512
0.15846,0.75615
0.15869,0.75615
0.15869,0.75820
0.16144,0.75820
0.16144,0.75922
0.16213,0.75922
0.16213,0.76127
0.16281,0.76127
0.16281,0.76230
0.16327,0.76230
0.16327,0.76332
0.16350,0.76332
0.16350,0.76434
0.16464,0.76434
0.16464,0.76742
0.16533,0.76742
0.16533,0.76844
0.16579,0.76844
0.16579,0.76947
0.16648,0.76947
0.16648,0.77152
0.16716,0.77152
0.16716,0.77254
0.16877,0.77254
0.16877,0.77357
0.16899,0.77357
0.16899,0.77561
0.17037,0.77561
0.17037,0.77664
0.17220,0.77664
0.17220,0.77766
0.17403,0.77766
0.17403,0.77971
0.17426,0.77971
0.17426,0.78074
0.17472,0.78074
0.17518,0.78074
0.17678,0.78074
0.17678,0.78176
0.17861,0.78176
0.17861,0.78279
0.17999,0.78279
0.17999,0.78381
0.18022,0.78381
0.18022,0.78484
0.18159,0.78484
0.18159,0.78689
0.18205,0.78689
0.18205,0.78791
0.18434,0.78791
0.18434,0.78893
0.18457,0.78893
0.18457,0.78996
0.18480,0.78996
0.18480,0.79201
0.18525,0.79201
0.18525,0.79303
0.18571,0.79303
0.18571,0.79918
0.18663,0.79918
0.18663,0.80020
0.18686,0.80020
0.18686,0.80225
0.18754,0.80225
0.18754,0.80328
0.18937,0.80328
0.18937,0.80430
0.19029,0.80430
0.19029,0.80533
0.19052,0.80533
0.19052,0.80840
0.19121,0.80840
0.19121,0.81045
0.19235,0.81045
0.19235,0.81148
0.19281,0.81148
0.19281,0.81352
0.19350,0.81352
0.19350,0.81557
0.19441,0.81557
0.19441,0.81660
0.19464,0.81660
0.19464,0.81762
0.19533,0.81762
0.19533,0.81865
0.19579,0.81865
0.19579,0.81967
0.19647,0.81967
0.19647,0.82172
0.19670,0.82172
0.19670,0.82275
0.19716,0.82275
0.19716,0.82377
0.19762,0.82377
0.19762,0.82480
0.19808,0.82480
0.19808,0.82582
0.19853,0.82582
0.19853,0.82787
0.19876,0.82787
0.19876,0.82889
0.19922,0.82889
0.19922,0.82992
0.20014,0.82992
0.20014,0.83197
0.20060,0.83197
0.20060,0.83299
0.20082,0.83299
0.20082,0.83504
0.20220,0.83504
0.20220,0.83607
0.20311,0.83607
0.20311,0.83709
0.20334,0.83709
0.20334,0.83811
0.20380,0.83811
0.20380,0.84016
0.20495,0.84016
0.20495,0.84119
0.20747,0.84119
0.20747,0.84221
0.20953,0.84221
0.20953,0.84324
0.21113,0.84324
0.21113,0.84529
0.21136,0.84529
0.21136,0.84631
0.21204,0.84631
0.21204,0.84734
0.21227,0.84734
0.21227,0.85041
0.21319,0.85041
0.21319,0.85143
0.21388,0.85143
0.21388,0.85246
0.21411,0.85246
0.21411,0.85348
0.21662,0.85348
0.21662,0.85553
0.21754,0.85553
0.21754,0.85656
0.21777,0.85656
0.21777,0.85758
0.21891,0.85758
0.21891,0.85861
0.21937,0.85861
0.21937,0.85963
0.22052,0.85963
0.22052,0.86066
0.22533,0.86066
0.22533,0.86168
0.22739,0.86168
0.22739,0.86270
0.22876,0.86270
0.22876,0.86475
0.22945,0.86475
0.22945,0.86578
0.23151,0.86578
0.23151,0.86680
0.23288,0.86680
0.23288,0.86783
0.23334,0.86783
0.23334,0.86885
0.23403,0.86885
0.23403,0.86988
0.23449,0.86988
0.23449,0.87090
0.23471,0.87090
0.23471,0.87295
0.23540,0.87295
0.23540,0.87398
0.23609,0.87398
0.23609,0.87705
0.23769,0.87705
0.23769,0.87807
0.23952,0.87807
0.23952,0.87910
0.23975,0.87910
0.23975,0.88217
0.24158,0.88217
0.24158,0.88320
0.24250,0.88320
0.24250,0.88422
0.24296,0.88422
0.24296,0.88525
0.24571,0.88525
0.24571,0.88627
0.24708,0.88627
0.24708,0.88730
0.24891,0.88730
0.24891,0.88832
0.24914,0.88832
0.24914,0.88934
0.24983,0.88934
0.24983,0.89139
0.25052,0.89139
0.25052,0.89242
0.25097,0.89242
0.25097,0.89344
0.25166,0.89344
0.25166,0.89447
0.25235,0.89447
0.25235,0.89549
0.25303,0.89549
0.25303,0.89754
0.25349,0.89754
0.25349,0.89857
0.25418,0.89857
0.25418,0.90061
0.25441,0.90061
0.25441,0.90164
0.25510,0.90164
0.25510,0.90369
0.25555,0.90369
0.25555,0.90471
0.25647,0.90471
0.25647,0.90676
0.25670,0.90676
0.25670,0.90779
0.25738,0.90779
0.25738,0.90881
0.25807,0.90881
0.25807,0.90984
0.25830,0.90984
0.25830,0.91086
0.25853,0.91086
0.25853,0.91189
0.25945,0.91189
0.25945,0.91291
0.26059,0.91291
0.26059,0.91393
0.26082,0.91393
0.26082,0.91496
0.26265,0.91496
0.26265,0.91598
0.26563,0.91598
0.26563,0.91701
0.26769,0.91701
0.26769,0.91803
0.26952,0.91803
0.26952,0.91906
0.27021,0.91906
0.27021,0.92008
0.27044,0.92008
0.27044,0.92213
0.27204,0.92213
0.27204,0.92316
0.27227,0.92316
0.27227,0.92418
0.27341,0.92418
0.27341,0.92520
0.27387,0.92520
0.27387,0.92623
0.27525,0.92623
0.27525,0.92725
0.27662,0.92725
0.27662,0.92828
0.27685,0.92828
0.27685,0.92930
0.27708,0.92930
0.27708,0.93033
0.27731,0.93033
0.27731,0.93135
0.27799,0.93135
0.27799,0.93238
0.27868,0.93238
0.27868,0.93340
0.28051,0.93340
0.28051,0.93545
0.28578,0.93545
0.28578,0.93648
0.28876,0.93648
0.28876,0.93750
0.28899,0.93750
0.28899,0.93852
0.29128,0.93852
0.29128,0.93955
0.29242,0.93955
0.29242,0.94057
0.29517,0.94057
0.29517,0.94160
0.29631,0.94160
0.29631,0.94262
0.29700,0.94262
0.29700,0.94365
0.29746,0.94365
0.29746,0.94467
0.29860,0.94467
0.29860,0.94570
0.29929,0.94570
0.29929,0.94672
0.29998,0.94672
0.29998,0.94775
0.30066,0.94775
0.30066,0.94877
0.30295,0.94877
0.30295,0.94980
0.30341,0.94980
0.30341,0.95082
0.30456,0.95082
0.30456,0.95184
0.30501,0.95184
0.30501,0.95287
0.30547,0.95287
0.30547,0.95389
0.30799,0.95389
0.30799,0.95492
0.30868,0.95492
0.30868,0.95594
0.30914,0.95594
0.30914,0.95697
0.30959,0.95697
0.30959,0.95799
0.31074,0.95799
0.31074,0.95902
0.31097,0.95902
0.31097,0.96107
0.31143,0.96107
0.31143,0.96209
0.31257,0.96209
0.31257,0.96311
0.31692,0.96311
0.31692,0.96414
0.32173,0.96414
0.32173,0.96516
0.32356,0.96516
0.32356,0.96619
0.32379,0.96619
0.32379,0.96721
0.32471,0.96721
0.32471,0.96824
0.32540,0.96824
0.32540,0.96926
0.32654,0.96926
0.32654,0.97029
0.32883,0.97029
0.32883,0.97131
0.33295,0.97131
0.33295,0.97234
0.33593,0.97234
0.33593,0.97336
0.33730,0.97336
0.33730,0.97439
0.33868,0.97439
0.33868,0.97541
0.35081,0.97541
0.35081,0.97643
0.35837,0.97643
0.35837,0.97746
0.35860,0.97746
0.35860,0.97848
0.35929,0.97848
0.35929,0.97951
0.35951,0.97951
0.35951,0.98053
0.36020,0.98053
0.36066,0.98053
0.36867,0.98053
0.36867,0.98156
0.36982,0.98156
0.36982,0.98258
0.37028,0.98258
0.37028,0.98361
0.37417,0.98361
0.37417,0.98463
0.38310,0.98463
0.38310,0.98566
0.39226,0.98566
0.39226,0.98668
0.39432,0.98668
0.39432,0.98770
0.39936,0.98770
0.39936,0.98873
0.41218,0.98873
0.41218,0.98975
0.42065,0.98975
0.42111,0.98975
0.42661,0.98975
0.42661,0.99078
0.44882,0.99078
0.44882,0.99180
0.44951,0.99180
0.44951,0.99283
0.45729,0.99283
0.45729,0.99385
0.45981,0.99385
0.45981,0.99488
0.46348,0.99488
0.46348,0.99590
0.46691,0.99590
0.46691,0.99693
0.47264,0.99693
0.47264,0.99795
0.47676,0.99795
0.47722,0.99795
0.49347,0.99795
0.49347,0.99898
0.56515,0.99898
0.56515,1.00000
0.56629,1.00000
0.56675,1.00000
0.63041,1.00000
0.63087,1.00000
0.63293,1.00000
0.63339,1.00000
0.67941,1.00000
0.67987,1.00000
0.70048,1.00000
0.70094,1.00000
0.71628,1.00000
0.71674,1.00000
0.72269,1.00000
0.72315,1.00000
0.72407,1.00000
0.72452,1.00000
0.72567,1.00000
0.72613,1.00000
0.73460,1.00000
0.73506,1.00000
0.73552,1.00000
0.73597,1.00000
0.73781,1.00000
0.73826,1.00000
0.74788,1.00000
0.74834,1.00000
0.75567,1.00000
0.75613,1.00000
0.81131,1.00000
0.81177,1.00000
0.81727,1.00000
0.81772,1.00000
0.81956,1.00000
0.82001,1.00000
0.83765,1.00000
0.83810,1.00000
0.84108,1.00000
0.84154,1.00000
0.84406,1.00000
0.84452,1.00000
0.84612,1.00000
0.84658,1.00000
0.85368,1.00000
0.85413,1.00000
0.85574,1.00000
0.85619,1.00000
0.86696,1.00000
0.86741,1.00000
0.87451,1.00000
0.87497,1.00000
0.96130,1.00000
0.96199,1.00000
0.96954,1.00000
0.97000,1.00000
1.00000,1.00000
