FPR_Class0,TPR_Class0
0.07279,0.52194
0.07279,0.52521
0.07310,0.52521
0.07310,0.52614
0.07404,0.52614
0.07404,0.52708
0.07466,0.52708
0.07466,0.52988
0.07779,0.52988
0.07779,0.53035
0.08091,0.53035
0.08091,0.53081
0.08154,0.53081
0.08154,0.53221
0.08247,0.53221
0.08247,0.53268
0.08435,0.53268
0.08435,0.53315
0.08466,0.53315
0.08466,0.53408
0.08529,0.53408
0.08529,0.53782
0.08560,0.53782
0.08560,0.53828
0.08591,0.53828
0.08591,0.53875
0.08622,0.53875
0.08622,0.53968
0.08654,0.53968
0.08654,0.54015
0.08716,0.54015
0.08716,0.54062
0.08747,0.54062
0.08747,0.54108
0.08841,0.54108
0.08841,0.54155
0.08872,0.54155
0.08872,0.54202
0.09028,0.54202
0.09028,0.54295
0.09153,0.54295
0.09153,0.54388
0.09185,0.54388
0.09185,0.54435
0.09278,0.54435
0.09278,0.54528
0.09403,0.54528
0.09403,0.54669
0.09497,0.54669
0.09497,0.54762
0.09528,0.54762
0.09528,0.54855
0.09560,0.54855
0.09560,0.54902
0.09622,0.54902
0.09622,0.55135
0.09653,0.55135
0.09653,0.55509
0.09716,0.55509
0.09716,0.55556
0.09778,0.55556
0.09778,0.55882
0.09809,0.55882
0.09809,0.55976
0.09841,0.55976
0.09841,0.56022
0.09903,0.56022
0.09903,0.56162
0.09934,0.56162
0.09934,0.56256
0.10059,0.56256
0.10059,0.56769
0.10091,0.56769
0.10091,0.56909
0.10122,0.56909
0.10122,0.56956
0.10153,0.56956
0.10153,0.57049
0.10184,0.57049
0.10184,0.57096
0.10216,0.57096
0.10216,0.57143
0.10247,0.57143
0.10247,0.57190
0.10278,0.57190
0.10278,0.57236
0.10309,0.57236
0.10309,0.57563
0.10341,0.57563
0.10341,0.57656
0.10372,0.57656
0.10372,0.57750
0.10403,0.57750
0.10403,0.57796
0.10465,0.57796
0.10465,0.57843
0.10528,0.57843
0.10528,0.57937
0.10559,0.57937
0.10559,0.58170
0.10590,0.58170
0.10590,0.58217
0.10622,0.58217
0.10622,0.58357
0.10684,0.58357
0.10684,0.58403
0.10715,0.58403
0.10715,0.58637
0.10747,0.58637
0.10747,0.58964
0.10778,0.58964
0.10778,0.59010
0.10809,0.59010
0.10809,0.59104
0.10840,0.59104
0.10840,0.59244
0.10965,0.59244
0.10965,0.59524
0.11028,0.59524
0.11028,0.59617
0.11122,0.59617
0.11122,0.59757
0.11153,0.59757
0.11153,0.59804
0.11215,0.59804
0.11215,0.59897
0.11278,0.59897
0.11278,0.59991
0.11309,0.59991
0.11309,0.60084
0.11340,0.60084
0.11340,0.60131
0.11371,0.60131
0.11371,0.60224
0.11403,0.60224
0.11403,0.60411
0.11434,0.60411
0.11434,0.60504
0.11465,0.60504
0.11465,0.60598
0.11496,0.60598
0.11496,0.60878
0.11746,0.60878
0.11746,0.60971
0.11778,0.60971
0.11778,0.61018
0.11840,0.61018
0.11840,0.61158
0.11871,0.61158
0.11871,0.61204
0.11903,0.61204
0.11903,0.61345
0.11965,0.61345
0.11965,0.61391
0.11996,0.61391
0.11996,0.61438
0.12027,0.61438
0.12027,0.61485
0.12059,0.61485
0.12059,0.61531
0.12121,0.61531
0.12121,0.61578
0.12152,0.61578
0.12152,0.61625
0.12215,0.61625
0.12215,0.61858
0.12246,0.61858
0.12246,0.61951
0.12277,0.61951
0.12277,0.62045
0.12309,0.62045
0.12309,0.62138
0.12340,0.62138
0.12340,0.62465
0.12371,0.62465
0.12371,0.62652
0.12402,0.62652
0.12402,0.62745
0.12434,0.62745
0.12434,0.62932
0.12496,0.62932
0.12496,0.63025
0.12559,0.63025
0.12559,0.63072
0.12652,0.63072
0.12652,0.63165
0.12684,0.63165
0.12684,0.63212
0.12746,0.63212
0.12746,0.63305
0.12871,0.63305
0.12871,0.63352
0.12902,0.63352
0.12902,0.63445
0.12933,0.63445
0.12933,0.63585
0.12965,0.63585
0.12965,0.63632
0.12996,0.63632
0.12996,0.63866
0.13027,0.63866
0.13027,0.63912
0.13121,0.63912
0.13121,0.64006
0.13183,0.64006
0.13183,0.64052
0.13215,0.64052
0.13215,0.64146
0.13308,0.64146
0.13308,0.64379
0.13371,0.64379
0.13371,0.64566
0.13527,0.64566
0.13527,0.64613
0.13590,0.64613
0.13590,0.64706
0.13621,0.64706
0.13621,0.64753
0.13839,0.64753
0.13839,0.64799
0.14402,0.64799
0.14402,0.64846
0.14433,0.64846
0.14433,0.64893
0.14495,0.64893
0.14495,0.64939
0.14589,0.64939
0.14589,0.64986
0.14652,0.64986
0.14652,0.65079
0.14745,0.65079
0.14745,0.65173
0.14777,0.65173
0.14777,0.65359
0.14808,0.65359
0.14808,0.65406
0.14839,0.65406
0.14839,0.65453
0.14902,0.65453
0.14902,0.65593
0.14964,0.65593
0.14964,0.65640
0.15152,0.65640
0.15152,0.65686
0.15183,0.65686
0.15183,0.65780
0.15339,0.65780
0.15339,0.66013
0.15370,0.66013
0.15370,0.66060
0.15464,0.66060
0.15464,0.66106
0.15495,0.66106
0.15495,0.66200
0.15526,0.66200
0.15589,0.66200
0.15620,0.66200
0.15620,0.66340
0.15683,0.66340
0.15683,0.66387
0.15808,0.66387
0.15808,0.66433
0.15933,0.66433
0.15933,0.66620
0.15995,0.66620
0.15995,0.66713
0.16089,0.66713
0.16089,0.66807
0.16120,0.66807
0.16120,0.66947
0.16276,0.66947
0.16276,0.66993
0.16307,0.66993
0.16307,0.67087
0.16464,0.67087
0.16464,0.67134
0.16526,0.67134
0.16526,0.67274
0.16589,0.67274
0.16589,0.67320
0.16651,0.67320
0.16651,0.67367
0.16682,0.67367
0.16682,0.67460
0.16714,0.67460
0.16714,0.67507
0.16745,0.67507
0.16745,0.67600
0.16776,0.67600
0.16776,0.67647
0.16807,0.67647
0.16807,0.67834
0.17057,0.67834
0.17057,0.68021
0.17088,0.68021
0.17088,0.68067
0.17151,0.68067
0.17151,0.68114
0.17213,0.68114
0.17213,0.68161
0.17307,0.68161
0.17307,0.68254
0.17370,0.68254
0.17370,0.68394
0.17432,0.68394
0.17432,0.68441
0.17713,0.68441
0.17713,0.68487
0.17776,0.68487
0.17776,0.68581
0.17807,0.68581
0.17807,0.68627
0.17869,0.68627
0.17869,0.68674
0.18026,0.68674
0.18026,0.68768
0.18119,0.68768
0.18119,0.68814
0.18182,0.68814
0.18182,0.68861
0.18213,0.68861
0.18213,0.68908
0.18244,0.68908
0.18244,0.68954
0.18276,0.68954
0.18276,0.69001
0.18307,0.69001
0.18307,0.69048
0.18432,0.69048
0.18432,0.69188
0.18619,0.69188
0.18619,0.69234
0.18650,0.69234
0.18650,0.69281
0.18775,0.69281
0.18775,0.69328
0.18900,0.69328
0.18900,0.69374
0.19150,0.69374
0.19150,0.69468
0.19182,0.69468
0.19182,0.69514
0.19244,0.69514
0.19244,0.69561
0.19306,0.69561
0.19306,0.69608
0.19369,0.69608
0.19369,0.69655
0.19400,0.69655
0.19400,0.69701
0.19463,0.69701
0.19463,0.69795
0.19556,0.69795
0.19556,0.69841
0.19588,0.69841
0.19588,0.69888
0.19619,0.69888
0.19619,0.70028
0.19650,0.70028
0.19650,0.70168
0.19681,0.70168
0.19681,0.70215
0.19713,0.70215
0.19713,0.70261
0.19806,0.70261
0.19806,0.70308
0.19838,0.70308
0.19838,0.70355
0.19931,0.70355
0.19931,0.70448
0.20056,0.70448
0.20056,0.70542
0.20087,0.70542
0.20087,0.70588
0.20119,0.70588
0.20119,0.70682
0.20244,0.70682
0.20244,0.70775
0.20369,0.70775
0.20369,0.70822
0.20431,0.70822
0.20431,0.70868
0.20494,0.70868
0.20494,0.70962
0.20525,0.70962
0.20525,0.71055
0.20556,0.71055
0.20556,0.71148
0.20619,0.71148
0.20619,0.71195
0.20650,0.71195
0.20650,0.71242
0.20744,0.71242
0.20744,0.71335
0.20806,0.71335
0.20806,0.71382
0.20868,0.71382
0.20868,0.71475
0.20900,0.71475
0.20900,0.71522
0.21056,0.71522
0.21056,0.71615
0.21087,0.71615
0.21087,0.71662
0.21150,0.71662
0.21150,0.71709
0.21275,0.71709
0.21275,0.71802
0.21368,0.71802
0.21368,0.71849
0.21525,0.71849
0.21525,0.71895
0.21556,0.71895
0.21556,0.71989
0.21587,0.71989
0.21587,0.72082
0.21649,0.72082
0.21649,0.72176
0.21681,0.72176
0.21681,0.72269
0.21712,0.72269
0.21712,0.72316
0.21743,0.72316
0.21743,0.72409
0.21774,0.72409
0.21774,0.72502
0.21899,0.72502
0.21899,0.72549
0.21931,0.72549
0.21931,0.72689
0.22274,0.72689
0.22274,0.72736
0.22712,0.72736
0.22712,0.72782
0.22743,0.72782
0.22743,0.72829
0.23024,0.72829
0.23024,0.72876
0.23211,0.72876
0.23211,0.72969
0.23274,0.72969
0.23274,0.73016
0.23368,0.73016
0.23368,0.73063
0.23493,0.73063
0.23493,0.73109
0.23555,0.73109
0.23555,0.73156
0.23774,0.73156
0.23774,0.73203
0.23805,0.73203
0.23805,0.73249
0.23961,0.73249
0.23961,0.73296
0.24055,0.73296
0.24055,0.73343
0.24117,0.73343
0.24117,0.73389
0.24430,0.73389
0.24430,0.73483
0.24492,0.73483
0.24492,0.73529
0.24586,0.73529
0.24586,0.73576
0.24742,0.73576
0.24742,0.73623
0.24836,0.73623
0.24836,0.73669
0.24961,0.73669
0.24961,0.73903
0.24992,0.73903
0.24992,0.73950
0.25023,0.73950
0.25023,0.73996
0.25055,0.73996
0.25055,0.74043
0.25086,0.74043
0.25086,0.74090
0.25117,0.74090
0.25117,0.74136
0.25148,0.74136
0.25148,0.74183
0.25242,0.74183
0.25242,0.74276
0.25273,0.74276
0.25273,0.74323
0.25336,0.74323
0.25336,0.74370
0.25367,0.74370
0.25367,0.74416
0.25398,0.74416
0.25398,0.74463
0.25461,0.74463
0.25461,0.74556
0.25617,0.74556
0.25617,0.74697
0.25648,0.74697
0.25648,0.74743
0.25679,0.74743
0.25679,0.74790
0.25711,0.74790
0.25711,0.74837
0.25742,0.74837
0.25742,0.74930
0.25804,0.74930
0.25804,0.75023
0.25836,0.75023
0.25836,0.75070
0.25898,0.75070
0.25898,0.75117
0.25961,0.75117
0.25961,0.75163
0.25992,0.75163
0.25992,0.75257
0.26054,0.75257
0.26054,0.75397
0.26148,0.75397
0.26148,0.75444
0.26211,0.75444
0.26211,0.75537
0.26367,0.75537
0.26367,0.75584
0.26429,0.75584
0.26429,0.75630
0.26460,0.75630
0.26460,0.75677
0.26492,0.75677
0.26492,0.75724
0.26523,0.75724
0.26523,0.75770
0.26617,0.75770
0.26617,0.75864
0.26742,0.75864
0.26742,0.75910
0.26898,0.75910
0.26898,0.75957
0.27023,0.75957
0.27023,0.76050
0.27241,0.76050
0.27241,0.76097
0.27616,0.76097
0.27616,0.76144
0.27866,0.76144
0.27866,0.76190
0.27929,0.76190
0.27929,0.76284
0.27960,0.76284
0.27960,0.76331
0.28147,0.76331
0.28147,0.76424
0.28210,0.76424
0.28210,0.76471
0.28272,0.76471
0.28272,0.76517
0.28335,0.76517
0.28335,0.76611
0.28429,0.76611
0.28429,0.76657
0.28491,0.76657
0.28491,0.76704
0.28522,0.76704
0.28522,0.76797
0.28585,0.76797
0.28585,0.76937
0.28772,0.76937
0.28772,0.76984
0.28803,0.76984
0.28803,0.77031
0.28835,0.77031
0.28835,0.77077
0.28897,0.77077
0.28897,0.77124
0.29022,0.77124
0.29022,0.77311
0.29116,0.77311
0.29116,0.77404
0.29147,0.77404
0.29147,0.77451
0.29272,0.77451
0.29272,0.77544
0.29303,0.77544
0.29303,0.77591
0.29491,0.77591
0.29491,0.77638
0.29522,0.77638
0.29522,0.77684
0.29553,0.77684
0.29553,0.77778
0.29647,0.77778
0.29647,0.77918
0.29709,0.77918
0.29709,0.77965
0.29772,0.77965
0.29772,0.78058
0.29803,0.78058
0.29803,0.78151
0.29834,0.78151
0.29834,0.78198
0.29866,0.78198
0.29866,0.78245
0.30022,0.78245
0.30022,0.78291
0.30116,0.78291
0.30116,0.78338
0.30178,0.78338
0.30178,0.78385
0.30272,0.78385
0.30272,0.78431
0.30303,0.78431
0.30303,0.78478
0.30334,0.78478
0.30334,0.78571
0.30397,0.78571
0.30397,0.78618
0.30428,0.78618
0.30428,0.78665
0.30459,0.78665
0.30459,0.78711
0.30490,0.78711
0.30490,0.78758
0.30522,0.78758
0.30522,0.78805
0.30928,0.78805
0.30928,0.78852
0.31022,0.78852
0.31022,0.78898
0.31115,0.78898
0.31115,0.78992
0.31178,0.78992
0.31178,0.79038
0.31271,0.79038
0.31271,0.79132
0.31521,0.79132
0.31521,0.79225
0.31553,0.79225
0.31553,0.79318
0.31584,0.79318
0.31584,0.79365
0.31615,0.79365
0.31615,0.79458
0.31709,0.79458
0.31709,0.79552
0.31959,0.79552
0.31959,0.79599
0.32021,0.79599
0.32021,0.79645
0.32209,0.79645
0.32209,0.79739
0.32240,0.79739
0.32240,0.79785
0.32396,0.79785
0.32396,0.79832
0.32427,0.79832
0.32427,0.79879
0.32459,0.79879
0.32459,0.79925
0.32865,0.79925
0.32865,0.79972
0.32896,0.79972
0.32896,0.80019
0.32927,0.80019
0.32927,0.80065
0.32990,0.80065
0.32990,0.80112
0.33052,0.80112
0.33052,0.80159
0.33365,0.80159
0.33365,0.80205
0.33521,0.80205
0.33521,0.80252
0.33614,0.80252
0.33614,0.80299
0.34739,0.80299
0.34739,0.80345
0.34802,0.80345
0.34802,0.80392
0.34833,0.80392
0.34833,0.80439
0.34895,0.80439
0.34958,0.80439
0.35020,0.80439
0.35020,0.80486
0.35239,0.80486
0.35239,0.80532
0.35301,0.80532
0.35301,0.80579
0.35395,0.80579
0.35395,0.80626
0.35426,0.80626
0.35426,0.80672
0.35458,0.80672
0.35458,0.80719
0.36020,0.80719
0.36020,0.80766
0.36895,0.80766
0.36895,0.80812
0.36988,0.80812
0.36988,0.80906
0.37176,0.80906
0.37176,0.80952
0.37363,0.80952
0.37363,0.81046
0.37676,0.81046
0.37676,0.81092
0.37894,0.81092
0.37894,0.81139
0.38019,0.81139
0.38019,0.81186
0.38675,0.81186
0.38675,0.81232
0.38894,0.81232
0.38894,0.81279
0.38957,0.81279
0.38957,0.81326
0.39144,0.81326
0.39144,0.81373
0.40175,0.81373
0.40175,0.81419
0.40269,0.81419
0.40269,0.81466
0.40675,0.81466
0.40675,0.81513
0.41206,0.81513
0.41206,0.81559
0.41581,0.81559
0.41581,0.81606
0.41799,0.81606
0.41799,0.81653
0.42174,0.81653
0.42237,0.81653
0.42331,0.81653
0.42331,0.81699
0.45986,0.81699
0.45986,0.81746
0.46798,0.81746
0.46798,0.81793
0.49922,0.81793
0.49922,0.81839
0.57482,0.81839
0.57482,0.81886
0.60575,0.81886
0.60700,0.81886
0.62106,0.81886
0.62106,0.81933
0.63886,0.81933
0.63949,0.81933
0.64792,0.81933
0.64792,0.81979
0.67698,0.81979
0.67698,0.82026
0.67791,0.82026
0.67854,0.82026
0.68291,0.82026
0.68291,0.82073
0.70665,0.82073
0.70665,0.82120
0.73227,0.82120
0.73290,0.82120
0.74352,0.82120
0.74352,0.82166
0.74508,0.82166
0.74508,0.82213
0.75445,0.82213
0.75445,0.82260
0.75601,0.82260
0.75601,0.82306
0.75945,0.82306
0.75945,0.82353
0.76070,0.82353
0.76132,0.82353
0.76382,0.82353
0.76445,0.82353
0.76726,0.82353
0.76789,0.82353
0.76945,0.82353
0.76945,0.82400
0.77882,0.82400
0.77944,0.82400
0.77976,0.82400
0.78038,0.82400
0.78538,0.82400
0.78600,0.82400
0.78725,0.82400
0.78788,0.82400
0.79256,0.82400
0.79319,0.82400
0.80569,0.82400
0.80569,0.82446
0.80881,0.82446
0.80881,0.82493
0.82755,0.82493
0.82818,0.82493
0.83349,0.82493
0.83349,0.82540
0.84661,0.82540
0.84724,0.82540
0.84755,0.82540
0.84817,0.82540
0.84911,0.82540
0.84973,0.82540
0.85879,0.82540
0.85942,0.82540
0.86817,0.82540
0.86817,0.82586
0.87160,0.82586
0.87160,0.82633
0.87473,0.82633
0.87535,0.82633
0.88722,0.82633
0.88785,0.82633
0.88941,0.82633
0.88941,0.82680
0.88972,0.82680
0.88972,0.82726
0.89003,0.82726
0.89066,0.82726
0.89160,0.82726
0.89160,0.82773
0.89316,0.82773
0.89316,0.82820
0.90191,0.82820
0.90253,0.82820
0.90347,0.82820
0.90409,0.82820
0.90440,0.82820
0.90503,0.82820
0.91159,0.82820
0.91221,0.82820
0.91346,0.82820
0.91346,0.82866
0.91940,0.82866
0.91940,0.82913
0.92877,0.82913
0.92877,0.82960
0.93346,0.82960
0.93346,0.83007
0.93971,0.83007
0.93971,0.83053
0.94533,0.83053
0.94533,0.83100
0.94720,0.83100
0.94720,0.83147
0.96314,0.83147
0.96314,0.83193
0.96407,0.83193
0.96407,0.83240
0.96439,0.83240
0.96439,0.83287
0.96501,0.83287
0.96501,0.83380
0.96532,0.83380
0.96532,0.83660
0.96657,0.83660
0.96657,0.83800
0.96720,0.83800
0.96720,0.83847
0.96907,0.83847
0.96907,0.84220
0.96938,0.84220
0.96938,0.84454
0.97001,0.84454
0.97001,0.84641
0.97095,0.84641
0.97095,0.84874
0.97126,0.84874
0.97126,0.85434
0.97157,0.85434
0.97157,0.87021
0.97188,0.87021
0.97188,0.88562
0.97188,0.88655
0.97188,0.92204
0.97220,0.92204
0.97220,0.94818
0.97251,0.94818
0.97251,0.95985
0.97282,0.95985
0.97282,0.98926
0.97313,0.98926
0.97313,0.98973
0.97345,0.98973
0.97345,0.99206
0.97376,0.99206
0.97376,0.99673
0.97407,0.99673
0.97407,0.99813
0.97438,0.99813
0.97438,0.99860
0.97470,0.99860
0.97470,0.99953
0.98001,0.99953
0.98001,1.00000
1.00000,1.00000
