fpr,tpr
0.0,0.0
0.0,0.0010869565217391304
0.0,0.004347826086956522
0.0,0.005434782608695652
0.0,0.009782608695652175
0.0,0.013043478260869565
0.0,0.015217391304347827
0.0,0.01956521739130435
0.0,0.02282608695652174
0.0,0.025
0.0,0.02826086956521739
0.0,0.029347826086956522
0.0,0.03260869565217391
0.0,0.034782608695652174
0.0,0.03804347826086957
0.0,0.0391304347826087
0.0,0.041304347826086954
0.0,0.04456521739130435
0.0,0.04673913043478261
0.0,0.04891304347826087
0.0,0.051086956521739134
0.0,0.05543478260869565
0.0,0.06086956521739131
0.0,0.06739130434782609
0.0,0.06956521739130435
0.0,0.07065217391304347
0.0,0.07282608695652174
0.0,0.07391304347826087
0.0,0.08043478260869565
0.0,0.08369565217391305
0.0,0.08586956521739131
0.0,0.08695652173913043
0.0,0.0891304347826087
0.0,0.09239130434782608
0.0,0.09456521739130434
0.0,0.0967391304347826
0.0,0.09782608695652174
0.0,0.10217391304347827
0.0,0.10326086956521739
0.0005707762557077625,0.10326086956521739
0.0005707762557077625,0.10652173913043478
0.0005707762557077625,0.11739130434782609
0.0005707762557077625,0.12065217391304348
0.0005707762557077625,0.125
0.0005707762557077625,0.12717391304347825
0.0005707762557077625,0.14021739130434782
0.0005707762557077625,0.1423913043478261
0.0005707762557077625,0.14456521739130435
0.0005707762557077625,0.14782608695652175
0.0005707762557077625,0.15
0.0005707762557077625,0.15217391304347827
0.0005707762557077625,0.15543478260869564
0.0005707762557077625,0.15978260869565217
0.001141552511415525,0.15978260869565217
0.001141552511415525,0.1608695652173913
0.0017123287671232876,0.16195652173913044
0.0017123287671232876,0.175
0.0017123287671232876,0.17717391304347826
0.0017123287671232876,0.1815217391304348
0.00228310502283105,0.1815217391304348
0.00228310502283105,0.18369565217391304
0.00228310502283105,0.1858695652173913
0.00228310502283105,0.21521739130434783
0.00228310502283105,0.21739130434782608
0.00228310502283105,0.22608695652173913
0.0028538812785388126,0.22608695652173913
0.0028538812785388126,0.22934782608695653
0.0028538812785388126,0.23478260869565218
0.0028538812785388126,0.23695652173913043
0.0028538812785388126,0.23804347826086958
0.0028538812785388126,0.24021739130434783
0.0028538812785388126,0.24130434782608695
0.0028538812785388126,0.24347826086956523
0.0028538812785388126,0.2684782608695652
0.0028538812785388126,0.27065217391304347
0.0028538812785388126,0.27608695652173915
0.0028538812785388126,0.2782608695652174
0.0028538812785388126,0.2858695652173913
0.0028538812785388126,0.28804347826086957
0.0028538812785388126,0.3282608695652174
0.003424657534246575,0.3282608695652174
0.003424657534246575,0.3347826086956522
0.003995433789954338,0.3358695652173913
0.003995433789954338,0.34130434782608693
0.0045662100456621,0.3423913043478261
0.0045662100456621,0.35434782608695653
0.0045662100456621,0.3565217391304348
0.0045662100456621,0.36195652173913045
0.0045662100456621,0.3641304347826087
0.0045662100456621,0.375
0.005136986301369863,0.3760869565217391
0.005136986301369863,0.39891304347826084
0.005707762557077625,0.39891304347826084
0.005707762557077625,0.42717391304347824
0.006278538812785388,0.42717391304347824
0.006278538812785388,0.43478260869565216
0.006278538812785388,0.4369565217391304
0.006278538812785388,0.45108695652173914
0.006278538812785388,0.45543478260869563
0.006278538812785388,0.5
0.006278538812785388,0.5021739130434782
0.006278538812785388,0.5032608695652174
0.00684931506849315,0.5032608695652174
0.00684931506849315,0.508695652173913
0.00684931506849315,0.5108695652173914
0.00684931506849315,0.5195652173913043
0.007420091324200913,0.5195652173913043
0.007420091324200913,0.5206521739130435
0.007420091324200913,0.5228260869565218
0.007420091324200913,0.5358695652173913
0.007420091324200913,0.5380434782608695
0.007420091324200913,0.5510869565217391
0.007420091324200913,0.5532608695652174
0.007420091324200913,0.5880434782608696
0.007990867579908675,0.5880434782608696
0.007990867579908675,0.6554347826086957
0.008561643835616438,0.6554347826086957
0.008561643835616438,0.6760869565217391
0.008561643835616438,0.6782608695652174
0.008561643835616438,0.7673913043478261
0.0091324200913242,0.7673913043478261
0.0091324200913242,0.7684782608695652
0.009703196347031963,0.7684782608695652
0.009703196347031963,0.7869565217391304
0.010273972602739725,0.7869565217391304
0.010273972602739725,0.8684782608695653
0.010844748858447488,0.8684782608695653
0.010844748858447488,0.8804347826086957
0.01141552511415525,0.8804347826086957
0.01141552511415525,0.8978260869565218
0.011986301369863013,0.8978260869565218
0.011986301369863013,0.9108695652173913
0.012557077625570776,0.9108695652173913
0.012557077625570776,0.9293478260869565
0.013127853881278538,0.9293478260869565
0.013127853881278538,0.9402173913043478
0.0136986301369863,0.9402173913043478
0.0136986301369863,0.9489130434782609
0.014269406392694063,0.9489130434782609
0.014269406392694063,0.95
0.014840182648401826,0.95
0.014840182648401826,0.9554347826086956
0.01598173515981735,0.9554347826086956
0.01598173515981735,0.9597826086956521
0.017123287671232876,0.9597826086956521
0.017123287671232876,0.9619565217391305
0.01769406392694064,0.9619565217391305
0.01769406392694064,0.9641304347826087
0.019406392694063926,0.9641304347826087
0.019406392694063926,0.9652173913043478
0.01997716894977169,0.9652173913043478
0.01997716894977169,0.967391304347826
0.021118721461187213,0.967391304347826
0.021118721461187213,0.9684782608695652
0.02226027397260274,0.9684782608695652
0.02226027397260274,0.9695652173913043
0.023401826484018264,0.9695652173913043
0.023401826484018264,0.9728260869565217
0.025684931506849314,0.9728260869565217
0.025684931506849314,0.975
0.02682648401826484,0.975
0.02682648401826484,0.9815217391304348
0.028538812785388126,0.9815217391304348
0.028538812785388126,0.9836956521739131
