fpr,tpr
0.0,0.0
0.0,0.0010869565217391304
0.0,0.05
0.0,0.05217391304347826
0.0,0.058695652173913045
0.0,0.06086956521739131
0.0,0.08260869565217391
0.0,0.08478260869565217
0.0,0.14130434782608695
0.0,0.14347826086956522
0.0,0.29891304347826086
0.0,0.3010869565217391
0.0,0.3347826086956522
0.0,0.33695652173913043
0.0,0.3793478260869565
0.0,0.3815217391304348
0.0,0.6043478260869565
0.0,0.6065217391304348
0.0,0.9989130434782608
0.317351598173516,0.9989130434782608
0.3184931506849315,0.9989130434782608
0.3698630136986301,0.9989130434782608
0.3710045662100457,0.9989130434782608
0.980593607305936,0.9989130434782608
0.980593607305936,1.0
1.0,1.0
